Word            	Accuracy
burying         	100.0
bursts          	100.0
bursting        	100.0
burning         	100.0
burnham         	100.0
burne           	100.0
burial          	100.0
buren           	100.0
burdens         	100.0
burbage         	100.0
bunker          	100.0
bunk            	100.0
bundles         	100.0
bundled         	100.0
bundle          	100.0
bunches         	100.0
bunch           	100.0
bullet          	100.0
bulgy           	100.0
built           	100.0
buildings       	100.0
building        	100.0
builder         	100.0
build           	100.0
bugs            	100.0
buggy           	100.0
bugbears        	100.0
buffeting       	100.0
buffalo         	100.0
buds            	100.0
budmouth        	100.0
budding         	100.0
buckling        	100.0
buckley         	100.0
buckles         	100.0
buckingham      	100.0
buckets         	100.0
bubbling        	100.0
brynhild        	100.0
brutes          	100.0
brutally        	100.0
brutality       	100.0
brutal          	100.0
brushed         	100.0
brush           	100.0
brunette        	100.0
bruising        	100.0
bruised         	100.0
browsed         	100.0
browns          	100.0
brownings       	100.0
browning        	100.0
brow            	100.0
brotherly       	100.0
brotherhood     	100.0
broth           	100.0
brooks          	100.0
brooklyn        	100.0
brooding        	100.0
brooded         	100.0
bronze          	100.0
brontes         	100.0
brokers         	100.0
broke           	100.0
broadly         	100.0
broadest        	100.0
british         	100.0
britannia       	100.0
britain         	100.0
bristling       	100.0
bristles        	100.0
brink           	100.0
brings          	100.0
bringing        	100.0
bring           	100.0
brilliantly     	100.0
brilliancy      	100.0
brightness      	100.0
brightly        	100.0
brightest       	100.0
brighter        	100.0
brightened      	100.0
brigantine      	100.0
brigade         	100.0
brig            	100.0
briefly         	100.0
brief           	100.0
bridle          	100.0
bride           	100.0
bricks          	100.0
brick           	100.0
bribed          	100.0
brewing         	100.0
brethren        	100.0
breezy          	100.0
breeze          	100.0
breeding        	100.0
breed           	100.0
breeches        	100.0
breathlessly    	100.0
breathless      	100.0
breathing       	100.0
breathes        	100.0
breathed        	100.0
breathe         	100.0
breath          	100.0
breastworks     	100.0
breasts         	100.0
breaks          	100.0
breaking        	100.0
breakfasts      	100.0
breakfasting    	100.0
breakfast       	100.0
breakers        	100.0
break           	100.0
bread           	100.0
breach          	100.0
brazen          	100.0
braving         	100.0
bravery         	100.0
bravely         	100.0
braved          	100.0
brave           	100.0
bravado         	100.0
brass           	100.0
branwell        	100.0
brandy          	100.0
brandt          	100.0
brands          	100.0
brandishing     	100.0
brander         	100.0
branded         	100.0
brand           	100.0
branches        	100.0
branch          	100.0
brained         	100.0
brain           	100.0
braids          	100.0
braided         	100.0
bradford        	100.0
brackets        	100.0
bracelets       	100.0
boyars          	100.0
bowshot         	100.0
bows            	100.0
bowing          	100.0
bowers          	100.0
bower           	100.0
bounty          	100.0
bounties        	100.0
boundless       	100.0
bounded         	100.0
boundaries      	100.0
boulevard       	100.0
boulders        	100.0
boudoir         	100.0
bottoms         	100.0
bottom          	100.0
bottles         	100.0
bottled         	100.0
bottle          	100.0
bothered        	100.0
bother          	100.0
both            	100.0
botany          	100.0
botanical       	100.0
bosom           	100.0
borrowing       	100.0
borrowed        	100.0
borrow          	100.0
borne           	100.0
bordering       	100.0
booths          	100.0
boon            	100.0
boomed          	100.0
boom            	100.0
booklet         	100.0
bookcase        	100.0
booby           	100.0
bony            	100.0
bonus           	100.0
bonnets         	100.0
bonnet          	100.0
bones           	100.0
bondage         	100.0
bomb            	100.0
boluses         	100.0
bolton          	100.0
bolsheviki      	100.0
boldness        	100.0
boldly          	100.0
boldest         	100.0
bolder          	100.0
bold            	100.0
boisterously    	100.0
boisterous      	100.0
boiling         	100.0
boiler          	100.0
boiled          	100.0
bohemians       	100.0
bohemian        	100.0
bogus           	100.0
boggs           	100.0
body            	100.0
bodily          	100.0
boarding        	100.0
boarded         	100.0
blythe          	100.0
blushing        	100.0
blushes         	100.0
blushed         	100.0
bluntly         	100.0
blunted         	100.0
blunderbuss     	100.0
bluff           	100.0
blues           	100.0
blubbering      	100.0
blows           	100.0
blowing         	100.0
blow            	100.0
blossoms        	100.0
blossomed       	100.0
blossom         	100.0
blooming        	100.0
bloomin         	100.0
bloom           	100.0
bloody          	100.0
bloodshot       	100.0
bloodshed       	100.0
blooded         	100.0
blokes          	100.0
blocks          	100.0
blizzard        	100.0
blissful        	100.0
blindness       	100.0
blinding        	100.0
blinded         	100.0
blind           	100.0
blight          	100.0
blessings       	100.0
blessing        	100.0
blending        	100.0
blended         	100.0
blend           	100.0
bleeding        	100.0
bleed           	100.0
bled            	100.0
bleating        	100.0
bleared         	100.0
bleakest        	100.0
bleak           	100.0
bleached        	100.0
blazoned        	100.0
blazing         	100.0
blazes          	100.0
blazed          	100.0
blaze           	100.0
blatted         	100.0
blasphemy       	100.0
blanks          	100.0
blankets        	100.0
blanketed       	100.0
blanket         	100.0
blank           	100.0
blancos         	100.0
blanches        	100.0
blanched        	100.0
blaming         	100.0
blamed          	100.0
blame           	100.0
blade           	100.0
blacks          	100.0
blacknesses     	100.0
blackness       	100.0
blackleg        	100.0
blackens        	100.0
blackburn       	100.0
bivouac         	100.0
bitterness      	100.0
bitterly        	100.0
bitter          	100.0
bitten          	100.0
bits            	100.0
biting          	100.0
biscuit         	100.0
birthday        	100.0
birth           	100.0
birket          	100.0
birds           	100.0
birches         	100.0
birch           	100.0
bipeds          	100.0
biology         	100.0
binds           	100.0
billys          	100.0
bills           	100.0
billowing       	100.0
billiards       	100.0
biggest         	100.0
bigger          	100.0
bidding         	100.0
bickering       	100.0
biblical        	100.0
bible           	100.0
bewitchingly    	100.0
beverages       	100.0
betwixt         	100.0
betting         	100.0
betrays         	100.0
betrayed        	100.0
betook          	100.0
betokened       	100.0
bethune         	100.0
bethought       	100.0
betaken         	100.0
bestowed        	100.0
bestia          	100.0
besprinkled     	100.0
bespoke         	100.0
besought        	100.0
besiegers       	100.0
besieged        	100.0
besiege         	100.0
beset           	100.0
beseeching      	100.0
berth           	100.0
berries         	100.0
bernardone      	100.0
bergson         	100.0
bereaved        	100.0
bequeath        	100.0
benvenuto       	100.0
bennett         	100.0
benjamin        	100.0
benignantly     	100.0
benign          	100.0
benighted       	100.0
benevolence     	100.0
benefits        	100.0
bending         	100.0
benches         	100.0
bench           	100.0
belt            	100.0
below           	100.0
beloved         	100.0
belongs         	100.0
belonging       	100.0
bellying        	100.0
bells           	100.0
bellows         	100.0
bellowing       	100.0
bellingham      	100.0
bellies         	100.0
belisarius      	100.0
belinda         	100.0
belike          	100.0
believing       	100.0
believes        	100.0
believers       	100.0
beliefs         	100.0
belief          	100.0
belcher         	100.0
beings          	100.0
beholds         	100.0
beholders       	100.0
beholder        	100.0
behind          	100.0
beheld          	100.0
behaved         	100.0
behave          	100.0
behalf          	100.0
begrudged       	100.0
begotten        	100.0
begot           	100.0
begins          	100.0
begging         	100.0
beggars         	100.0
befriended      	100.0
befitting       	100.0
befits          	100.0
befit           	100.0
befallen        	100.0
befall          	100.0
beer            	100.0
beehives        	100.0
beehive         	100.0
bee             	100.0
bedroom         	100.0
bedford         	100.0
becoming        	100.0
becloud         	100.0
becky           	100.0
beckoned        	100.0
beckon          	100.0
became          	100.0
beavers         	100.0
beaver          	100.0
beautifully     	100.0
beauties        	100.0
beats           	100.0
beatitude       	100.0
beaters         	100.0
beater          	100.0
bearing         	100.0
beans           	100.0
bean            	100.0
beams           	100.0
beaming         	100.0
beamed          	100.0
beam            	100.0
beales          	100.0
beacon          	100.0
bayoneted       	100.0
baxter          	100.0
battles         	100.0
battlemented    	100.0
battled         	100.0
battery         	100.0
batteries       	100.0
battered        	100.0
bathing         	100.0
bath            	100.0
bates           	100.0
basting         	100.0
basket          	100.0
bask            	100.0
basis           	100.0
bashful         	100.0
basement        	100.0
based           	100.0
base            	100.0
bars            	100.0
barry           	100.0
barrier         	100.0
barricades      	100.0
barricaded      	100.0
barrels         	100.0
barred          	100.0
barracks        	100.0
baronet         	100.0
barns           	100.0
barley          	100.0
barking         	100.0
bark            	100.0
bargello        	100.0
barge           	100.0
bargains        	100.0
bargaining      	100.0
bargain         	100.0
barefoot        	100.0
bards           	100.0
bard            	100.0
barbarous       	100.0
barbarity       	100.0
baptized        	100.0
baptist         	100.0
baptismal       	100.0
banter          	100.0
banquet         	100.0
banner          	100.0
banks           	100.0
bankrupts       	100.0
banking         	100.0
banker          	100.0
banjo           	100.0
banished        	100.0
bangles         	100.0
bandit          	100.0
bandinello      	100.0
bandanna        	100.0
bandaged        	100.0
bandage         	100.0
band            	100.0
ban             	100.0
balustrade      	100.0
balls           	100.0
ballroom        	100.0
balanced        	100.0
balance         	100.0
balaams         	100.0
baking          	100.0
bake            	100.0
baited          	100.0
bait            	100.0
bail            	100.0
bags            	100.0
bagration       	100.0
baggy           	100.0
baggage         	100.0
bag             	100.0
baffling        	100.0
baffled         	100.0
badly           	100.0
badges          	100.0
badger          	100.0
bade            	100.0
bacon           	100.0
backwards       	100.0
backward        	100.0
backs           	100.0
backing         	100.0
bachelor        	100.0
babylonia       	100.0
babies          	100.0
babes           	100.0
awoke           	100.0
awnings         	100.0
awkwardly       	100.0
aware           	100.0
awakening       	100.0
awakened        	100.0
awaken          	100.0
awaiting        	100.0
awaited         	100.0
await           	100.0
avoiding        	100.0
avoid           	100.0
avidity         	100.0
aversion        	100.0
averse          	100.0
average         	100.0
avarice         	100.0
availed         	100.0
available       	100.0
avail           	100.0
autumnal        	100.0
automaton       	100.0
automatically   	100.0
autocracy       	100.0
autobiography   	100.0
auto            	100.0
authors         	100.0
authorized      	100.0
authority       	100.0
authoritatively 	100.0
authenticated   	100.0
authentic       	100.0
austria         	100.0
australia       	100.0
austere         	100.0
aunts           	100.0
augustus        	100.0
augment         	100.0
auditory        	100.0
auditors        	100.0
audible         	100.0
attributes      	100.0
attributed      	100.0
attracts        	100.0
attractive      	100.0
attraction      	100.0
attracting      	100.0
attracted       	100.0
attract         	100.0
attorneys       	100.0
attorney        	100.0
attenuating     	100.0
attentively     	100.0
attentive       	100.0
attentions      	100.0
attending       	100.0
attended        	100.0
attendants      	100.0
attendant       	100.0
attendance      	100.0
attend          	100.0
attainments     	100.0
attainment      	100.0
attaining       	100.0
attained        	100.0
attain          	100.0
attacks         	100.0
attachment      	100.0
attaching       	100.0
attaches        	100.0
attached        	100.0
atmospheric     	100.0
atmosphere      	100.0
atlantis        	100.0
atlantic        	100.0
atlanta         	100.0
atkinson        	100.0
athlete         	100.0
athens          	100.0
athenians       	100.0
athenian        	100.0
atheist         	100.0
athanasius      	100.0
astronomy       	100.0
astounded       	100.0
astonishment    	100.0
astonishing     	100.0
astonished      	100.0
assyrian        	100.0
assuring        	100.0
assurances      	100.0
assurance       	100.0
assumes         	100.0
assume          	100.0
associations    	100.0
associates      	100.0
associated      	100.0
assisted        	100.0
assistant       	100.0
assistance      	100.0
assignation     	100.0
assign          	100.0
assiduously     	100.0
assessed        	100.0
asserts         	100.0
assertive       	100.0
asserted        	100.0
assembly        	100.0
assembled       	100.0
assemble        	100.0
assaulted       	100.0
assassinated    	100.0
assassin        	100.0
assailed        	100.0
aspire          	100.0
asperity        	100.0
aspect          	100.0
aslant          	100.0
asking          	100.0
aside           	100.0
asia            	100.0
ash             	100.0
ascetic         	100.0
ascertaining    	100.0
ascertain       	100.0
ascending       	100.0
ascendency      	100.0
ascended        	100.0
ascend          	100.0
arts            	100.0
artistic        	100.0
artillery       	100.0
artificial      	100.0
artifice        	100.0
articulate      	100.0
articles        	100.0
artichokes      	100.0
arthurs         	100.0
arrows          	100.0
arrow           	100.0
arrogant        	100.0
arriving        	100.0
arrives         	100.0
arrival         	100.0
arresting       	100.0
arrested        	100.0
arrest          	100.0
arrayed         	100.0
array           	100.0
arranging       	100.0
arrangement     	100.0
arouses         	100.0
aroused         	100.0
arouse          	100.0
armour          	100.0
armor           	100.0
arming          	100.0
armies          	100.0
arkwright       	100.0
arkansas        	100.0
arkadyevitch    	100.0
ark             	100.0
arizona         	100.0
aristocrats     	100.0
aristocratic    	100.0
aristocracy     	100.0
aristocracies   	100.0
arising         	100.0
arises          	100.0
arise           	100.0
arid            	100.0
arians          	100.0
argument        	100.0
arguing         	100.0
argued          	100.0
argue           	100.0
argo            	100.0
arena           	100.0
area            	100.0
arduous         	100.0
ardently        	100.0
archway         	100.0
archives        	100.0
architecture    	100.0
architectural   	100.0
architects      	100.0
archibald       	100.0
arches          	100.0
archbishops     	100.0
archbishop      	100.0
arch            	100.0
arcadian        	100.0
arbitrariness   	100.0
arabic          	100.0
arabesque       	100.0
aptitude        	100.0
apt             	100.0
apron           	100.0
approximately   	100.0
approximate     	100.0
approvingly     	100.0
approved        	100.0
approve         	100.0
approval        	100.0
appropriating   	100.0
appropriate     	100.0
approbation     	100.0
approaching     	100.0
apprenticeship  	100.0
apprehensions   	100.0
apprehension    	100.0
appreciative    	100.0
appreciated     	100.0
appreciate      	100.0
appreciable     	100.0
apposition      	100.0
application     	100.0
applicable      	100.0
appliances      	100.0
apples          	100.0
apple           	100.0
applauded       	100.0
appetites       	100.0
appears         	100.0
appearing       	100.0
appearances     	100.0
appeals         	100.0
appealing       	100.0
appealed        	100.0
appeal          	100.0
apparition      	100.0
apparently      	100.0
apparent        	100.0
apostolical     	100.0
apostle         	100.0
apology         	100.0
apologist       	100.0
apologies       	100.0
apollos         	100.0
apollinaris     	100.0
apocryphal      	100.0
apiece          	100.0
aperture        	100.0
ape             	100.0
apartment       	100.0
apart           	100.0
anyway          	100.0
anyhow          	100.0
anxiously       	100.0
anxious         	100.0
anxiety         	100.0
anxieties       	100.0
anvils          	100.0
antithesis      	100.0
antiquity       	100.0
antique         	100.0
antiquarians    	100.0
antipathy       	100.0
antioch         	100.0
antidote        	100.0
anticipation    	100.0
anticipate      	100.0
anti            	100.0
antedating      	100.0
antecedents     	100.0
antarctic       	100.0
antagonist      	100.0
answering       	100.0
anothers        	100.0
annually        	100.0
annual          	100.0
annoyances      	100.0
annoyance       	100.0
announcing      	100.0
announcement    	100.0
announce        	100.0
anniversary     	100.0
annihilation    	100.0
annihilated     	100.0
annex           	100.0
annals          	100.0
animosity       	100.0
animates        	100.0
animate         	100.0
animadversion   	100.0
anguish         	100.0
angry           	100.0
angrily         	100.0
angrier         	100.0
anglo           	100.0
angles          	100.0
angle           	100.0
angered         	100.0
anger           	100.0
angels          	100.0
angel           	100.0
anecdotes       	100.0
andros          	100.0
andrew          	100.0
andersons       	100.0
ancient         	100.0
anchors         	100.0
ancestral       	100.0
ancestors       	100.0
anaxagoras      	100.0
anatolia        	100.0
analysis        	100.0
analogy         	100.0
analogue        	100.0
analogous       	100.0
anachronisms    	100.0
amusing         	100.0
amuse           	100.0
amulet          	100.0
amputation      	100.0
ampler          	100.0
ample           	100.0
amounted        	100.0
ammunition      	100.0
amiss           	100.0
amidst          	100.0
amiable         	100.0
amethyst        	100.0
americans       	100.0
american        	100.0
america         	100.0
amenities       	100.0
amendment       	100.0
amended         	100.0
amelioration    	100.0
ambulances      	100.0
ambulance       	100.0
ambrosial       	100.0
ambitions       	100.0
ambition        	100.0
amber           	100.0
ambassadors     	100.0
ambassador      	100.0
amazement       	100.0
amazed          	100.0
amassing        	100.0
amalgamated     	100.0
altogether      	100.0
althea          	100.0
alternative     	100.0
alternating     	100.0
alternately     	100.0
altering        	100.0
alterations     	100.0
alteration      	100.0
alps            	100.0
aloud           	100.0
alongside       	100.0
aloft           	100.0
ally            	100.0
allude          	100.0
allows          	100.0
allowing        	100.0
allowances      	100.0
allowance       	100.0
allotted        	100.0
alligator       	100.0
allies          	100.0
allied          	100.0
alliance        	100.0
alley           	100.0
allens          	100.0
allegorical     	100.0
allay           	100.0
alkaloid        	100.0
alimentary      	100.0
alien           	100.0
algerian        	100.0
algeria         	100.0
alexandrovna    	100.0
alexandria      	100.0
alexanders      	100.0
alertness       	100.0
alert           	100.0
albigenses      	100.0
alaska          	100.0
alarms          	100.0
alarmed         	100.0
alabama         	100.0
akin            	100.0
aisles          	100.0
aisle           	100.0
airy            	100.0
aimed           	100.0
aim             	100.0
ails            	100.0
ailment         	100.0
aide            	100.0
agrees          	100.0
agreement       	100.0
agreeing        	100.0
agreeably       	100.0
agreeable       	100.0
agree           	100.0
agrarian        	100.0
agony           	100.0
agitator        	100.0
agitation       	100.0
agitating       	100.0
agitated        	100.0
agitate         	100.0
agility         	100.0
agile           	100.0
aggressiveness  	100.0
aggressive      	100.0
aggregate       	100.0
aggravations    	100.0
aggravated      	100.0
agglomerate     	100.0
ages            	100.0
agency          	100.0
agape           	100.0
afterwards      	100.0
african         	100.0
africa          	100.0
aforesaid       	100.0
afloat          	100.0
afire           	100.0
affords         	100.0
afforded        	100.0
affliction      	100.0
afflicted       	100.0
affirmative     	100.0
affirmation     	100.0
affirm          	100.0
affiliated      	100.0
affections      	100.0
affectionately  	100.0
affectionate    	100.0
affecting       	100.0
affected        	100.0
affairs         	100.0
adviser         	100.0
advisedly       	100.0
advised         	100.0
advisable       	100.0
advertising     	100.0
advertisement   	100.0
adverse         	100.0
adversary       	100.0
adventurous     	100.0
adventuring     	100.0
adventures      	100.0
adventure       	100.0
advent          	100.0
advantages      	100.0
advantage       	100.0
advances        	100.0
advancement     	100.0
advanced        	100.0
adult           	100.0
adroitly        	100.0
adored          	100.0
adore           	100.0
adoration       	100.0
adopted         	100.0
adopt           	100.0
adolescence     	100.0
ado             	100.0
admonishing     	100.0
admitting       	100.0
admitted        	100.0
admittance      	100.0
admission       	100.0
admiring        	100.0
admired         	100.0
admire          	100.0
admirable       	100.0
administrator   	100.0
administration  	100.0
adjusted        	100.0
adjust          	100.0
adjacent        	100.0
adherents       	100.0
adherent        	100.0
additional      	100.0
addition        	100.0
adding          	100.0
adams           	100.0
adam            	100.0
adage           	100.0
actually        	100.0
actual          	100.0
actress         	100.0
actor           	100.0
activity        	100.0
activities      	100.0
actively        	100.0
active          	100.0
actions         	100.0
acting          	100.0
acted           	100.0
acres           	100.0
acquittal       	100.0
acquisitive     	100.0
acquisition     	100.0
acquires        	100.0
acquired        	100.0
acquire         	100.0
acquainting     	100.0
acquainted      	100.0
acquaintance    	100.0
acquaint        	100.0
acorn           	100.0
acknowledgment  	100.0
acknowledges    	100.0
acknowledge     	100.0
aching          	100.0
achieved        	100.0
accustomed      	100.0
accusing        	100.0
accuser         	100.0
accused         	100.0
accuse          	100.0
accusation      	100.0
accurately      	100.0
accurate        	100.0
accuracy        	100.0
accumulated     	100.0
accumulate      	100.0
accruing        	100.0
accrue          	100.0
accoutrements   	100.0
accounted       	100.0
accosted        	100.0
accordance      	100.0
accord          	100.0
accomplishments 	100.0
accomplished    	100.0
accomplish      	100.0
accomplice      	100.0
accompanying    	100.0
accompany       	100.0
accompanied     	100.0
accommodations  	100.0
accommodation   	100.0
accommodating   	100.0
acclamations    	100.0
acclamation     	100.0
accidentally    	100.0
accidental      	100.0
accessories     	100.0
accessible      	100.0
access          	100.0
accepted        	100.0
acceptance      	100.0
acceptable      	100.0
accentuated     	100.0
accent          	100.0
abusing         	100.0
abused          	100.0
abuse           	100.0
abundantly      	100.0
abundant        	100.0
abundance       	100.0
absurdity       	100.0
absurdities     	100.0
absurd          	100.0
abstractly      	100.0
abstractions    	100.0
abstraction     	100.0
abstracted      	100.0
abstained       	100.0
abstain         	100.0
absolved        	100.0
absolutely      	100.0
absolute        	100.0
absently        	100.0
absentee        	100.0
absented        	100.0
absent          	100.0
absence         	100.0
abruptly        	100.0
abraham         	100.0
abounded        	100.0
abominated      	100.0
abominable      	100.0
abolitionists   	100.0
abolitionism    	100.0
abolition       	100.0
abolish         	100.0
abnormal        	100.0
able            	100.0
abjured         	100.0
abjectly        	100.0
ability         	100.0
abilities       	100.0
abeyance        	100.0
abduction       	100.0
abdicates       	100.0
abbreviations   	100.0
abbot           	100.0
abandoned       	100.0
abandon         	100.0
young           	99.0
without         	99.0
with            	99.0
voice           	99.0
very            	99.0
until           	99.0
time            	99.0
three           	99.0
things          	99.0
therefore       	99.0
tell            	99.0
take            	99.0
state           	99.0
same            	99.0
rest            	99.0
place           	99.0
part            	99.0
one             	99.0
now             	99.0
not             	99.0
never           	99.0
mother          	99.0
moment          	99.0
mind            	99.0
might           	99.0
matter          	99.0
love            	99.0
like            	99.0
left            	99.0
kind            	99.0
home            	99.0
having          	99.0
have            	99.0
from            	99.0
found           	99.0
fire            	99.0
father          	99.0
dont            	99.0
death           	99.0
dead            	99.0
day             	99.0
come            	99.0
case            	99.0
cannot          	99.0
came            	99.0
by              	99.0
between         	99.0
better          	99.0
best            	99.0
being           	99.0
before          	99.0
back            	99.0
again           	99.0
about           	99.0
work            	98.0
words           	98.0
word            	98.0
within          	98.0
white           	98.0
what            	98.0
way             	98.0
water           	98.0
understand      	98.0
towards         	98.0
told            	98.0
thought         	98.0
those           	98.0
think           	98.0
that            	98.0
suddenly        	98.0
sometimes       	98.0
sleep           	98.0
sight           	98.0
saying          	98.0
say             	98.0
received        	98.0
reached         	98.0
point           	98.0
open            	98.0
nothing         	98.0
night           	98.0
my              	98.0
morning         	98.0
more            	98.0
met             	98.0
means           	98.0
making          	98.0
longer          	98.0
long            	98.0
kept            	98.0
just            	98.0
indeed          	98.0
husband         	98.0
his             	98.0
himself         	98.0
him             	98.0
herself         	98.0
held            	98.0
heavy           	98.0
happy           	98.0
had             	98.0
great           	98.0
government      	98.0
going           	98.0
get             	98.0
force           	98.0
followed        	98.0
find            	98.0
feel            	98.0
everything      	98.0
during          	98.0
down            	98.0
doubt           	98.0
deep            	98.0
days            	98.0
dark            	98.0
coming          	98.0
close           	98.0
church          	98.0
christian       	98.0
child           	98.0
certain         	98.0
called          	98.0
boy             	98.0
blue            	98.0
black           	98.0
began           	98.0
along           	98.0
against         	98.0
above           	98.0
wind            	97.0
wife            	97.0
while           	97.0
went            	97.0
well            	97.0
we              	97.0
war             	97.0
walked          	97.0
upon            	97.0
uncle           	97.0
toward          	97.0
together        	97.0
to              	97.0
times           	97.0
through         	97.0
thinking        	97.0
they            	97.0
then            	97.0
the             	97.0
tears           	97.0
table           	97.0
struck          	97.0
strange         	97.0
still           	97.0
started         	97.0
sound           	97.0
so              	97.0
silver          	97.0
silent          	97.0
silence         	97.0
seemed          	97.0
said            	97.0
run             	97.0
room            	97.0
road            	97.0
replied         	97.0
real            	97.0
presently       	97.0
present         	97.0
presence        	97.0
play            	97.0
plain           	97.0
past            	97.0
own             	97.0
out             	97.0
only            	97.0
often           	97.0
of              	97.0
next            	97.0
music           	97.0
most            	97.0
mans            	97.0
man             	97.0
make            	97.0
looked          	97.0
less            	97.0
led             	97.0
leave           	97.0
last            	97.0
lady            	97.0
hundred         	97.0
how             	97.0
he              	97.0
happened        	97.0
good            	97.0
gave            	97.0
garden          	97.0
further         	97.0
food            	97.0
floor           	97.0
fellow          	97.0
fast            	97.0
faith           	97.0
exclaimed       	97.0
else            	97.0
effect          	97.0
duty            	97.0
drew            	97.0
door            	97.0
done            	97.0
died            	97.0
die             	97.0
deal            	97.0
danger          	97.0
cousin          	97.0
course          	97.0
chance          	97.0
certainly       	97.0
can             	97.0
brought         	97.0
broken          	97.0
bright          	97.0
blood           	97.0
believe         	97.0
been            	97.0
become          	97.0
because         	97.0
be              	97.0
battle          	97.0
appearance      	97.0
among           	97.0
almost          	97.0
ago             	97.0
account         	97.0
week            	96.0
watch           	96.0
waiting         	96.0
united          	96.0
true            	96.0
tried           	96.0
this            	96.0
these           	96.0
sweet           	96.0
surely          	96.0
strong          	96.0
spite           	96.0
six             	96.0
sitting         	96.0
sister          	96.0
side            	96.0
seven           	96.0
seen            	96.0
says            	96.0
rose            	96.0
reply           	96.0
remembered      	96.0
quarter         	96.0
prince          	96.0
prepared        	96.0
position        	96.0
other           	96.0
noble           	96.0
need            	96.0
months          	96.0
miles           	96.0
may             	96.0
manner          	96.0
made            	96.0
little          	96.0
letter          	96.0
length          	96.0
least           	96.0
laugh           	96.0
latter          	96.0
language        	96.0
knew            	96.0
joy             	96.0
into            	96.0
i               	96.0
hung            	96.0
human           	96.0
hand            	96.0
half            	96.0
got             	96.0
girl            	96.0
friends         	96.0
for             	96.0
figure          	96.0
fear            	96.0
fact            	96.0
exactly         	96.0
evidently       	96.0
every           	96.0
events          	96.0
even            	96.0
especially      	96.0
english         	96.0
early           	96.0
drawing         	96.0
distance        	96.0
dinner          	96.0
city            	96.0
charge          	96.0
character       	96.0
care            	96.0
but             	96.0
brothers        	96.0
brother         	96.0
begin           	96.0
army            	96.0
appeared        	96.0
any             	96.0
animals         	96.0
always          	96.0
already         	96.0
allowed         	96.0
after           	96.0
yourself        	95.0
yet             	95.0
year            	95.0
wonderful       	95.0
will            	95.0
whether         	95.0
west            	95.0
wanted          	95.0
usually         	95.0
usual           	95.0
understood      	95.0
trees           	95.0
tone            	95.0
thoughts        	95.0
tender          	95.0
such            	95.0
stage           	95.0
speech          	95.0
some            	95.0
smile           	95.0
sisters         	95.0
singer          	95.0
since           	95.0
short           	95.0
she             	95.0
shall           	95.0
satisfied       	95.0
royal           	95.0
round           	95.0
right           	95.0
remain          	95.0
regard          	95.0
rachel          	95.0
proved          	95.0
priest          	95.0
pray            	95.0
poor            	95.0
over            	95.0
no              	95.0
new             	95.0
neither         	95.0
needed          	95.0
neck            	95.0
mothers         	95.0
misery          	95.0
me              	95.0
loved           	95.0
lies            	95.0
laws            	95.0
king            	95.0
judge           	95.0
island          	95.0
in              	95.0
house           	95.0
hotel           	95.0
her             	95.0
help            	95.0
head            	95.0
hard            	95.0
happiness       	95.0
grew            	95.0
green           	95.0
grace           	95.0
gone            	95.0
glance          	95.0
glad            	95.0
given           	95.0
girls           	95.0
form            	95.0
five            	95.0
finished        	95.0
few             	95.0
felt            	95.0
experience      	95.0
expected        	95.0
difference      	95.0
david           	95.0
corner          	95.0
continued       	95.0
common          	95.0
coat            	95.0
circumstances   	95.0
changed         	95.0
carried         	95.0
burst           	95.0
brown           	95.0
broad           	95.0
beginning       	95.0
becomes         	95.0
attempt         	95.0
around          	95.0
air             	95.0
action          	95.0
worthy          	94.0
world           	94.0
works           	94.0
wise            	94.0
wine            	94.0
wet             	94.0
ways            	94.0
vain            	94.0
up              	94.0
trust           	94.0
town            	94.0
took            	94.0
till            	94.0
thirty          	94.0
talked          	94.0
talk            	94.0
surprised       	94.0
suppose         	94.0
sufficient      	94.0
success         	94.0
spoke           	94.0
spirits         	94.0
soon            	94.0
shoulder        	94.0
seeing          	94.0
safe            	94.0
rushed          	94.0
roof            	94.0
reverend        	94.0
returned        	94.0
reality         	94.0
putting         	94.0
proper          	94.0
plan            	94.0
pay             	94.0
path            	94.0
officer         	94.0
object          	94.0
modern          	94.0
marry           	94.0
lower           	94.0
live            	94.0
likely          	94.0
light           	94.0
let             	94.0
leaves          	94.0
learn           	94.0
laughter        	94.0
late            	94.0
key             	94.0
interest        	94.0
holding         	94.0
has             	94.0
harry           	94.0
harm            	94.0
goes            	94.0
give            	94.0
getting         	94.0
formed          	94.0
forgotten       	94.0
forget          	94.0
fifty           	94.0
farther         	94.0
fancy           	94.0
enough          	94.0
easy            	94.0
dress           	94.0
did             	94.0
curious         	94.0
county          	94.0
confess         	94.0
cloud           	94.0
cat             	94.0
castle          	94.0
buried          	94.0
books           	94.0
besides         	94.0
attitude        	94.0
attack          	94.0
assure          	94.0
arrived         	94.0
approached      	94.0
animal          	94.0
alive           	94.0
age             	94.0
affection       	94.0
wrote           	93.0
worship         	93.0
wished          	93.0
whatever        	93.0
welcome         	93.0
was             	93.0
wandering       	93.0
walls           	93.0
walking         	93.0
used            	93.0
turned          	93.0
try             	93.0
troubled        	93.0
thus            	93.0
third           	93.0
thing           	93.0
teach           	93.0
surface         	93.0
street          	93.0
stones          	93.0
station         	93.0
sort            	93.0
softly          	93.0
slightly        	93.0
sleeping        	93.0
shook           	93.0
secure          	93.0
return          	93.0
respect         	93.0
remained        	93.0
raft            	93.0
prove           	93.0
