Word            	Accuracy 	Count
gamester        	100.0 	1
gammer          	100.0 	1
gap             	100.0 	1
gaping          	100.0 	1
gaps            	100.0 	1
garb            	100.0 	1
gardening       	100.0 	1
garnished       	100.0 	1
garnishment     	100.0 	1
gash            	100.0 	1
gashed          	100.0 	1
gasp            	100.0 	1
gateway         	100.0 	1
gath            	100.0 	1
gazelle         	100.0 	1
gazes           	100.0 	1
gazette         	100.0 	1
genealogies     	100.0 	1
generously      	100.0 	1
gentile         	100.0 	1
gentility       	100.0 	1
gentlemans      	100.0 	1
gentleness      	100.0 	1
geoffreys       	100.0 	1
geographers     	100.0 	1
geographical    	100.0 	1
georgia         	100.0 	1
geraldines      	100.0 	1
germs           	100.0 	1
gestation       	100.0 	1
gesticulated    	100.0 	1
gesticulating   	100.0 	1
gestures        	100.0 	1
ghastliness     	100.0 	1
ghostly         	100.0 	1
giants          	100.0 	1
gibraltar       	100.0 	1
giddily         	100.0 	1
gilroy          	100.0 	1
gimlet          	100.0 	1
gin             	100.0 	1
girds           	100.0 	1
girthing        	100.0 	1
giver           	100.0 	1
giveth          	100.0 	1
glaciers        	100.0 	1
gladdenest      	100.0 	1
gladdens        	100.0 	1
gladiators      	100.0 	1
glamour         	100.0 	1
glassy          	100.0 	1
gleams          	100.0 	1
gleaner         	100.0 	1
glibly          	100.0 	1
glimmer         	100.0 	1
glimmering      	100.0 	1
glinda          	100.0 	1
glinting        	100.0 	1
glispins        	100.0 	1
glistened       	100.0 	1
glitter         	100.0 	1
gloaming        	100.0 	1
gloating        	100.0 	1
globe           	100.0 	1
gloomier        	100.0 	1
glorification   	100.0 	1
glorified       	100.0 	1
glorify         	100.0 	1
glove           	100.0 	1
gnashing        	100.0 	1
goad            	100.0 	1
goblets         	100.0 	1
goblin          	100.0 	1
goddess         	100.0 	1
godless         	100.0 	1
godly           	100.0 	1
golf            	100.0 	1
golfing         	100.0 	1
gorged          	100.0 	1
goths           	100.0 	1
gouty           	100.0 	1
governing       	100.0 	1
governors       	100.0 	1
governs         	100.0 	1
gracefully      	100.0 	1
gradations      	100.0 	1
grade           	100.0 	1
grades          	100.0 	1
grafton         	100.0 	1
grandchild      	100.0 	1
grandest        	100.0 	1
grandparents    	100.0 	1
granting        	100.0 	1
grape           	100.0 	1
grappling       	100.0 	1
grasped         	100.0 	1
grasps          	100.0 	1
gratified       	100.0 	1
gratify         	100.0 	1
gratis          	100.0 	1
gratulation     	100.0 	1
gravelled       	100.0 	1
gravitated      	100.0 	1
gravitation     	100.0 	1
grazing         	100.0 	1
greasing        	100.0 	1
greasy          	100.0 	1
greed           	100.0 	1
greedily        	100.0 	1
greeing         	100.0 	1
greenest        	100.0 	1
greenhorns      	100.0 	1
greenish        	100.0 	1
greenland       	100.0 	1
greenton        	100.0 	1
greenwood       	100.0 	1
griefs          	100.0 	1
grievances      	100.0 	1
grieving        	100.0 	1
griffin         	100.0 	1
grimaces        	100.0 	1
grinder         	100.0 	1
gringo          	100.0 	1
gripped         	100.0 	1
grizzled        	100.0 	1
grocers         	100.0 	1
groom           	100.0 	1
groomed         	100.0 	1
grooms          	100.0 	1
groove          	100.0 	1
grope           	100.0 	1
grosser         	100.0 	1
grotesque       	100.0 	1
grotesquely     	100.0 	1
grouped         	100.0 	1
grove           	100.0 	1
grovel          	100.0 	1
growling        	100.0 	1
gruesome        	100.0 	1
gruffish        	100.0 	1
grumbler        	100.0 	1
grunted         	100.0 	1
guarantee       	100.0 	1
guarding        	100.0 	1
guesses         	100.0 	1
guessing        	100.0 	1
guild           	100.0 	1
guiltily        	100.0 	1
guineas         	100.0 	1
guitar          	100.0 	1
gulfs           	100.0 	1
gully           	100.0 	1
gunpowder       	100.0 	1
gush            	100.0 	1
gushes          	100.0 	1
gust            	100.0 	1
gutter          	100.0 	1
guttered        	100.0 	1
guy             	100.0 	1
gwine           	100.0 	1
habitation      	100.0 	1
habitually      	100.0 	1
hack            	100.0 	1
hailing         	100.0 	1
haint           	100.0 	1
hairs           	100.0 	1
hales           	100.0 	1
hallway         	100.0 	1
halting         	100.0 	1
ham             	100.0 	1
hamer           	100.0 	1
hamlets         	100.0 	1
hammers         	100.0 	1
hampered        	100.0 	1
han             	100.0 	1
handful         	100.0 	1
handier         	100.0 	1
handkerchiefs   	100.0 	1
handler         	100.0 	1
handling        	100.0 	1
handsomely      	100.0 	1
handsomest      	100.0 	1
hanged          	100.0 	1
hangers         	100.0 	1
hangs           	100.0 	1
hapless         	100.0 	1
haply           	100.0 	1
harangued       	100.0 	1
harangues       	100.0 	1
haranguing      	100.0 	1
harassing       	100.0 	1
hardened        	100.0 	1
hardier         	100.0 	1
hardship        	100.0 	1
hardware        	100.0 	1
harem           	100.0 	1
hargrave        	100.0 	1
harness         	100.0 	1
harpies         	100.0 	1
harpooner       	100.0 	1
harriers        	100.0 	1
harrow          	100.0 	1
harrying        	100.0 	1
harrys          	100.0 	1
harshness       	100.0 	1
hartford        	100.0 	1
hatched         	100.0 	1
hatching        	100.0 	1
hating          	100.0 	1
hatreds         	100.0 	1
hatton          	100.0 	1
haughtiness     	100.0 	1
haunches        	100.0 	1
haunting        	100.0 	1
haven           	100.0 	1
hazard          	100.0 	1
headaches       	100.0 	1
headland        	100.0 	1
headlights      	100.0 	1
headlongs       	100.0 	1
headway         	100.0 	1
healthful       	100.0 	1
heaping         	100.0 	1
heaps           	100.0 	1
heartiest       	100.0 	1
heartless       	100.0 	1
heathen         	100.0 	1
heave           	100.0 	1
heaviest        	100.0 	1
heaviness       	100.0 	1
heightening     	100.0 	1
hemisphere      	100.0 	1
henrys          	100.0 	1
heralded        	100.0 	1
hereditary      	100.0 	1
heredity        	100.0 	1
heresies        	100.0 	1
hermitage       	100.0 	1
hermocrates     	100.0 	1
herods          	100.0 	1
heros           	100.0 	1
hesitatingly    	100.0 	1
hides           	100.0 	1
higgins         	100.0 	1
highway         	100.0 	1
highwayman      	100.0 	1
hilly           	100.0 	1
hilt            	100.0 	1
hindered        	100.0 	1
hindfell        	100.0 	1
hindmost        	100.0 	1
hindus          	100.0 	1
hinges          	100.0 	1
hip             	100.0 	1
hired           	100.0 	1
histories       	100.0 	1
historiographer 	100.0 	1
hitch           	100.0 	1
hits            	100.0 	1
hives           	100.0 	1
hoarse          	100.0 	1
hobs            	100.0 	1
hobsons         	100.0 	1
hoe             	100.0 	1
hogs            	100.0 	1
hoist           	100.0 	1
holgrave        	100.0 	1
holler          	100.0 	1
holly           	100.0 	1
homeless        	100.0 	1
homesick        	100.0 	1
homeward        	100.0 	1
homewards       	100.0 	1
homicides       	100.0 	1
homily          	100.0 	1
homo            	100.0 	1
honeysuckle     	100.0 	1
honourably      	100.0 	1
hood            	100.0 	1
hooked          	100.0 	1
hooted          	100.0 	1
hopper          	100.0 	1
horizontal      	100.0 	1
hornful         	100.0 	1
horrors         	100.0 	1
horsemanship    	100.0 	1
horsemen        	100.0 	1
hostile         	100.0 	1
hostility       	100.0 	1
hosts           	100.0 	1
hotels          	100.0 	1
hotly           	100.0 	1
hounds          	100.0 	1
housed          	100.0 	1
hover           	100.0 	1
hovered         	100.0 	1
hovering        	100.0 	1
howling         	100.0 	1
howls           	100.0 	1
huddled         	100.0 	1
hued            	100.0 	1
hues            	100.0 	1
hugely          	100.0 	1
humane          	100.0 	1
humanitary      	100.0 	1
humber          	100.0 	1
humbug          	100.0 	1
humiliated      	100.0 	1
humiliating     	100.0 	1
humiliations    	100.0 	1
humility        	100.0 	1
humming         	100.0 	1
hummocks        	100.0 	1
humours         	100.0 	1
hungary         	100.0 	1
hurricane       	100.0 	1
husbandmen      	100.0 	1
hush            	100.0 	1
huskily         	100.0 	1
husks           	100.0 	1
hustle          	100.0 	1
hustled         	100.0 	1
hustling        	100.0 	1
hypnotic        	100.0 	1
hypocrites      	100.0 	1
hypodermic      	100.0 	1
hypodermically  	100.0 	1
hypothetical    	100.0 	1
hysterically    	100.0 	1
icebergs        	100.0 	1
identification  	100.0 	1
identified      	100.0 	1
idiom           	100.0 	1
idolatry        	100.0 	1
ignominy        	100.0 	1
ignomy          	100.0 	1
ike             	100.0 	1
illinois        	100.0 	1
illiterate      	100.0 	1
illuminants     	100.0 	1
illuminates     	100.0 	1
illuminating    	100.0 	1
illumination    	100.0 	1
illustrated     	100.0 	1
illustrative    	100.0 	1
imagines        	100.0 	1
imbibed         	100.0 	1
imbibing        	100.0 	1
imitated        	100.0 	1
immaculate      	100.0 	1
immaterial      	100.0 	1
immature        	100.0 	1
immeasurably    	100.0 	1
immediacy       	100.0 	1
immensely       	100.0 	1
immobility      	100.0 	1
immorality      	100.0 	1
impaled         	100.0 	1
impara          	100.0 	1
impassioned     	100.0 	1
impassively     	100.0 	1
impeded         	100.0 	1
impediment      	100.0 	1
imperceptibly   	100.0 	1
imperfectly     	100.0 	1
imperialism     	100.0 	1
imperialist     	100.0 	1
imperiously     	100.0 	1
imperturbability 	100.0 	1
impervious      	100.0 	1
impetuosity     	100.0 	1
impetuously     	100.0 	1
impetus         	100.0 	1
implements      	100.0 	1
implication     	100.0 	1
implicit        	100.0 	1
implore         	100.0 	1
implores        	100.0 	1
importer        	100.0 	1
imports         	100.0 	1
imposed         	100.0 	1
impossibility   	100.0 	1
impost          	100.0 	1
impoverished    	100.0 	1
impracticable   	100.0 	1
imprecation     	100.0 	1
imprecations    	100.0 	1
impregnated     	100.0 	1
impresses       	100.0 	1
improbable      	100.0 	1
improvement     	100.0 	1
improvident     	100.0 	1
improvise       	100.0 	1
impulsive       	100.0 	1
impulsively     	100.0 	1
impure          	100.0 	1
inaccessible    	100.0 	1
inaccuracy      	100.0 	1
inborn          	100.0 	1
incarcerating   	100.0 	1
inception       	100.0 	1
incidentally    	100.0 	1
incisions       	100.0 	1
inclination     	100.0 	1
incline         	100.0 	1
inclines        	100.0 	1
include         	100.0 	1
incomparable    	100.0 	1
incompatible    	100.0 	1
inconsistency   	100.0 	1
inconvenient    	100.0 	1
incorrect       	100.0 	1
incorruptible   	100.0 	1
incredible      	100.0 	1
incredulity     	100.0 	1
incredulously   	100.0 	1
inculcated      	100.0 	1
incurable       	100.0 	1
incurred        	100.0 	1
incurring       	100.0 	1
indebted        	100.0 	1
indefatigable   	100.0 	1
indefinable     	100.0 	1
indelible       	100.0 	1
independents    	100.0 	1
indescribably   	100.0 	1
indicating      	100.0 	1
indicator       	100.0 	1
indigence       	100.0 	1
indigenous      	100.0 	1
indignantly     	100.0 	1
indirect        	100.0 	1
indirectly      	100.0 	1
indiscreet      	100.0 	1
indisposition   	100.0 	1
indistinctly    	100.0 	1
indistinguishable 	100.0 	1
indolent        	100.0 	1
indubitable     	100.0 	1
induce          	100.0 	1
indulge         	100.0 	1
indulged        	100.0 	1
indulgent       	100.0 	1
industrial      	100.0 	1
inequalities    	100.0 	1
inert           	100.0 	1
inestimable     	100.0 	1
inexorable      	100.0 	1
inexorably      	100.0 	1
inexperience    	100.0 	1
inexpressibly   	100.0 	1
inextricably    	100.0 	1
infallible      	100.0 	1
infatuated      	100.0 	1
infer           	100.0 	1
inference       	100.0 	1
inferences      	100.0 	1
inferentially   	100.0 	1
inferiors       	100.0 	1
inferred        	100.0 	1
infinitely      	100.0 	1
infirm          	100.0 	1
infirmary       	100.0 	1
infirmities     	100.0 	1
inflate         	100.0 	1
inflexible      	100.0 	1
informant       	100.0 	1
infringes       	100.0 	1
infuse          	100.0 	1
infused         	100.0 	1
infuses         	100.0 	1
ingeniously     	100.0 	1
ingratiatingly  	100.0 	1
ingratiation    	100.0 	1
inhabited       	100.0 	1
inhabiting      	100.0 	1
inherited       	100.0 	1
iniquities      	100.0 	1
iniquitous      	100.0 	1
initiated       	100.0 	1
injuries        	100.0 	1
inland          	100.0 	1
inmates         	100.0 	1
inmost          	100.0 	1
innate          	100.0 	1
inquirers       	100.0 	1
inquiringly     	100.0 	1
inroad          	100.0 	1
inroads         	100.0 	1
insane          	100.0 	1
insanity        	100.0 	1
inscription     	100.0 	1
insecurity      	100.0 	1
insensible      	100.0 	1
insinuated      	100.0 	1
insistency      	100.0 	1
insists         	100.0 	1
insolently      	100.0 	1
insoluble       	100.0 	1
inspire         	100.0 	1
inspires        	100.0 	1
install         	100.0 	1
instalments     	100.0 	1
instancing      	100.0 	1
instantaneous   	100.0 	1
instill         	100.0 	1
instinctive     	100.0 	1
instincts       	100.0 	1
instruction     	100.0 	1
insufficient    	100.0 	1
insulting       	100.0 	1
insuring        	100.0 	1
insurrectionists 	100.0 	1
integrity       	100.0 	1
intellects      	100.0 	1
intending       	100.0 	1
intenser        	100.0 	1
intensification 	100.0 	1
interchange     	100.0 	1
interdicted     	100.0 	1
interfered      	100.0 	1
interference    	100.0 	1
interlaced      	100.0 	1
intermeddling   	100.0 	1
intermediate    	100.0 	1
intermingled    	100.0 	1
intermission    	100.0 	1
intermittent    	100.0 	1
international   	100.0 	1
interpolations  	100.0 	1
interpret       	100.0 	1
interpreted     	100.0 	1
interpreter     	100.0 	1
interrogative   	100.0 	1
intersected     	100.0 	1
interwoven      	100.0 	1
intimates       	100.0 	1
intolerant      	100.0 	1
intonations     	100.0 	1
intricate       	100.0 	1
intruder        	100.0 	1
intruders       	100.0 	1
intrudes        	100.0 	1
intuition       	100.0 	1
intuitions      	100.0 	1
intuitive       	100.0 	1
inured          	100.0 	1
invader         	100.0 	1
invariable      	100.0 	1
invasion        	100.0 	1
invent          	100.0 	1
inversion       	100.0 	1
invidious       	100.0 	1
invincible      	100.0 	1
invoke          	100.0 	1
invoking        	100.0 	1
involve         	100.0 	1
involves        	100.0 	1
involving       	100.0 	1
inwardly        	100.0 	1
ire             	100.0 	1
ireful          	100.0 	1
irene           	100.0 	1
irksome         	100.0 	1
ironically      	100.0 	1
ironing         	100.0 	1
irregular       	100.0 	1
irrelevance     	100.0 	1
irrelevantly    	100.0 	1
irreparable     	100.0 	1
irresistibly    	100.0 	1
irreverence     	100.0 	1
irwine          	100.0 	1
islanders       	100.0 	1
israelites      	100.0 	1
issues          	100.0 	1
italians        	100.0 	1
ivanovitchs     	100.0 	1
ivory           	100.0 	1
jackman         	100.0 	1
jacob           	100.0 	1
jagged          	100.0 	1
jamaica         	100.0 	1
jamieson        	100.0 	1
jangling        	100.0 	1
japan           	100.0 	1
jar             	100.0 	1
jars            	100.0 	1
jaunt           	100.0 	1
jealously       	100.0 	1
jedge           	100.0 	1
jeeringly       	100.0 	1
jehu            	100.0 	1
jellies         	100.0 	1
jenks           	100.0 	1
jerked          	100.0 	1
jerry           	100.0 	1
jesse           	100.0 	1
jest            	100.0 	1
jesuits         	100.0 	1
jetty           	100.0 	1
jewelry         	100.0 	1
jib             	100.0 	1
jig             	100.0 	1
jilt            	100.0 	1
jimmy           	100.0 	1
jims            	100.0 	1
jingo           	100.0 	1
jocundity       	100.0 	1
johnny          	100.0 	1
johnston        	100.0 	1
joining         	100.0 	1
jointed         	100.0 	1
jointly         	100.0 	1
joked           	100.0 	1
jokes           	100.0 	1
jolting         	100.0 	1
jordan          	100.0 	1
josephine       	100.0 	1
joshua          	100.0 	1
josie           	100.0 	1
journal         	100.0 	1
journalism      	100.0 	1
journalist      	100.0 	1
journals        	100.0 	1
journeys        	100.0 	1
jubilation      	100.0 	1
judgments       	100.0 	1
jugs            	100.0 	1
juices          	100.0 	1
julians         	100.0 	1
july            	100.0 	1
juniper         	100.0 	1
justifies       	100.0 	1
justin          	100.0 	1
kates           	100.0 	1
keener          	100.0 	1
keenest         	100.0 	1
keepers         	100.0 	1
kicked          	100.0 	1
kids            	100.0 	1
kin             	100.0 	1
kindest         	100.0 	1
kindling        	100.0 	1
kingly          	100.0 	1
kinship         	100.0 	1
kinsman         	100.0 	1
kites           	100.0 	1
kitten          	100.0 	1
kittens         	100.0 	1
kittys          	100.0 	1
knapsacks       	100.0 	1
knaves          	100.0 	1
kneading        	100.0 	1
knocking        	100.0 	1
knowingly       	100.0 	1
knuckled        	100.0 	1
knuckles        	100.0 	1
laboratories    	100.0 	1
laboratory      	100.0 	1
laborer         	100.0 	1
lacerating      	100.0 	1
lackey          	100.0 	1
laddies         	100.0 	1
laden           	100.0 	1
ladyships       	100.0 	1
lame            	100.0 	1
lamentably      	100.0 	1
lamentation     	100.0 	1
lamentations    	100.0 	1
laments         	100.0 	1
lance           	100.0 	1
landlord        	100.0 	1
landsman        	100.0 	1
languid         	100.0 	1
languishingly   	100.0 	1
lanterns        	100.0 	1
lapping         	100.0 	1
lapsed          	100.0 	1
larder          	100.0 	1
larkins         	100.0 	1
larry           	100.0 	1
larva           	100.0 	1
lashed          	100.0 	1
lassitude       	100.0 	1
latched         	100.0 	1
latent          	100.0 	1
latest          	100.0 	1
latitude        	100.0 	1
latters         	100.0 	1
laughs          	100.0 	1
laurel          	100.0 	1
laurels         	100.0 	1
lavishing       	100.0 	1
lawless         	100.0 	1
layman          	100.0 	1
leaden          	100.0 	1
leadership      	100.0 	1
leak            	100.0 	1
learns          	100.0 	1
leathern        	100.0 	1
lebanon         	100.0 	1
leeches         	100.0 	1
leer            	100.0 	1
leetle          	100.0 	1
legally         	100.0 	1
legged          	100.0 	1
legions         	100.0 	1
legislators     	100.0 	1
legitimate      	100.0 	1
lengthwise      	100.0 	1
lengthy         	100.0 	1
lennox          	100.0 	1
lentils         	100.0 	1
leonora         	100.0 	1
leopards        	100.0 	1
lessens         	100.0 	1
lettys          	100.0 	1
leviticus       	100.0 	1
lewis           	100.0 	1
liberal         	100.0 	1
liberated       	100.0 	1
liberties       	100.0 	1
lice            	100.0 	1
license         	100.0 	1
lickin          	100.0 	1
lid             	100.0 	1
lids            	100.0 	1
ligatures       	100.0 	1
lightning       	100.0 	1
lightnings      	100.0 	1
likeness        	100.0 	1
likenesses      	100.0 	1
lime            	100.0 	1
limes           	100.0 	1
limestone       	100.0 	1
limitation      	100.0 	1
limited         	100.0 	1
limpid          	100.0 	1
limply          	100.0 	1
lineage         	100.0 	1
linger          	100.0 	1
lingered        	100.0 	1
lingering       	100.0 	1
lingo           	100.0 	1
lining          	100.0 	1
linked          	100.0 	1
lions           	100.0 	1
lire            	100.0 	1
listener        	100.0 	1
listlessly      	100.0 	1
lists           	100.0 	1
literality      	100.0 	1
liveliest       	100.0 	1
livelihood      	100.0 	1
liveliness      	100.0 	1
livelong        	100.0 	1
lizabeth        	100.0 	1
lizards         	100.0 	1
loads           	100.0 	1
loafing         	100.0 	1
loathe          	100.0 	1
loathes         	100.0 	1
locate          	100.0 	1
located         	100.0 	1
locks           	100.0 	1
loco            	100.0 	1
locomotion      	100.0 	1
lodgings        	100.0 	1
loftiness       	100.0 	1
logic           	100.0 	1
logically       	100.0 	1
loiterers       	100.0 	1
loitering       	100.0 	1
lonesome        	100.0 	1
longest         	100.0 	1
longingly       	100.0 	1
longings        	100.0 	1
looming         	100.0 	1
looms           	100.0 	1
looping         	100.0 	1
loosed          	100.0 	1
loquacity       	100.0 	1
lordly          	100.0 	1
lordships       	100.0 	1
lorn            	100.0 	1
loudness        	100.0 	1
louisiana       	100.0 	1
loveliest       	100.0 	1
loveliness      	100.0 	1
lowlands        	100.0 	1
lubricate       	100.0 	1
lucas           	100.0 	1
lucidity        	100.0 	1
luckless        	100.0 	1
lucrative       	100.0 	1
lucy            	100.0 	1
lucys           	100.0 	1
lulls           	100.0 	1
lumps           	100.0 	1
luncheon        	100.0 	1
lurked          	100.0 	1
lustily         	100.0 	1
lustre          	100.0 	1
lustrous        	100.0 	1
luxuriant       	100.0 	1
luxuriantly     	100.0 	1
luxuriate       	100.0 	1
luxuriously     	100.0 	1
lynchings       	100.0 	1
lynx            	100.0 	1
lyre            	100.0 	1
madhouse        	100.0 	1
madonna         	100.0 	1
madrid          	100.0 	1
magicians       	100.0 	1
magnetic        	100.0 	1
magnetism       	100.0 	1
magnifies       	100.0 	1
magnifying      	100.0 	1
maidens         	100.0 	1
mailed          	100.0 	1
mainsail        	100.0 	1
maintaining     	100.0 	1
maker           	100.0 	1
male            	100.0 	1
malevolent      	100.0 	1
malicious       	100.0 	1
maliciously     	100.0 	1
malignancy      	100.0 	1
malignities     	100.0 	1
mammoth         	100.0 	1
mammy           	100.0 	1
manacles        	100.0 	1
managerial      	100.0 	1
managing        	100.0 	1
manchester      	100.0 	1
mandate         	100.0 	1
mangled         	100.0 	1
maniacs         	100.0 	1
manifestations  	100.0 	1
manifested      	100.0 	1
manifestly      	100.0 	1
manipulation    	100.0 	1
manipulators    	100.0 	1
manners         	100.0 	1
mantelpiece     	100.0 	1
mantle          	100.0 	1
manufactured    	100.0 	1
manufacturing   	100.0 	1
maple           	100.0 	1
mapped          	100.0 	1
mar             	100.0 	1
marches         	100.0 	1
margin          	100.0 	1
marginal        	100.0 	1
margins         	100.0 	1
marianne        	100.0 	1
marillas        	100.0 	1
markers         	100.0 	1
marlboroughs    	100.0 	1
marrow          	100.0 	1
martial         	100.0 	1
martyrs         	100.0 	1
marvelling      	100.0 	1
marvels         	100.0 	1
maryland        	100.0 	1
mask            	100.0 	1
masked          	100.0 	1
masks           	100.0 	1
mason           	100.0 	1
massachusetts   	100.0 	1
massive         	100.0 	1
mastered        	100.0 	1
mastering       	100.0 	1
masterly        	100.0 	1
mat             	100.0 	1
match           	100.0 	1
materialism     	100.0 	1
maternal        	100.0 	1
mating          	100.0 	1
matron          	100.0 	1
matrons         	100.0 	1
matthews        	100.0 	1
mausoleum       	100.0 	1
maxims          	100.0 	1
mayor           	100.0 	1
meadow          	100.0 	1
meads           	100.0 	1
meaner          	100.0 	1
meanings        	100.0 	1
measurable      	100.0 	1
meath           	100.0 	1
meats           	100.0 	1
mechanical      	100.0 	1
mechanics       	100.0 	1
meddling        	100.0 	1
median          	100.0 	1
medicaments     	100.0 	1
mediocrity      	100.0 	1
meditate        	100.0 	1
meditated       	100.0 	1
meditates       	100.0 	1
meditations     	100.0 	1
meditative      	100.0 	1
mediums         	100.0 	1
meekness        	100.0 	1
megaphone       	100.0 	1
melbourne       	100.0 	1
melts           	100.0 	1
membership      	100.0 	1
membrane        	100.0 	1
memnon          	100.0 	1
memorable       	100.0 	1
memorandum      	100.0 	1
memorial        	100.0 	1
menacing        	100.0 	1
menial          	100.0 	1
mentality       	100.0 	1
mentions        	100.0 	1
menus           	100.0 	1
mercies         	100.0 	1
merlin          	100.0 	1
messengers      	100.0 	1
messes          	100.0 	1
metamorphosis   	100.0 	1
metaphor        	100.0 	1
metaphorical    	100.0 	1
metaphysic      	100.0 	1
methinks        	100.0 	1
metropolis      	100.0 	1
metropolitans   	100.0 	1
mex             	100.0 	1
mexicans        	100.0 	1
michael         	100.0 	1
microscope      	100.0 	1
microscopic     	100.0 	1
middling        	100.0 	1
middy           	100.0 	1
midstream       	100.0 	1
midwinter       	100.0 	1
mikes           	100.0 	1
milan           	100.0 	1
militated       	100.0 	1
milking         	100.0 	1
mill            	100.0 	1
millers         	100.0 	1
millimeter      	100.0 	1
milly           	100.0 	1
mincing         	100.0 	1
mindful         	100.0 	1
mineral         	100.0 	1
mines           	100.0 	1
mingles         	100.0 	1
mingoes         	100.0 	1
ministered      	100.0 	1
minnesota       	100.0 	1
minority        	100.0 	1
miraculously    	100.0 	1
misapprehension 	100.0 	1
misconception   	100.0 	1
misconduct      	100.0 	1
miserably       	100.0 	1
misgiving       	100.0 	1
misgovernment   	100.0 	1
misguided       	100.0 	1
mishaps         	100.0 	1
misled          	100.0 	1
mississippian   	100.0 	1
mistakes        	100.0 	1
mistaking       	100.0 	1
mistresses      	100.0 	1
misuse          	100.0 	1
mitigate        	100.0 	1
mobs            	100.0 	1
moccasin        	100.0 	1
moccasins       	100.0 	1
mock            	100.0 	1
mockery         	100.0 	1
moderately      	100.0 	1
moderation      	100.0 	1
moderns         	100.0 	1
modification    	100.0 	1
modifications   	100.0 	1
modoc           	100.0 	1
moist           	100.0 	1
moistened       	100.0 	1
moisture        	100.0 	1
molasses        	100.0 	1
molecules       	100.0 	1
molested        	100.0 	1
moling          	100.0 	1
mom             	100.0 	1
momentary       	100.0 	1
momentous       	100.0 	1
monarchs        	100.0 	1
monk            	100.0 	1
monkers         	100.0 	1
monster         	100.0 	1
monstrosities   	100.0 	1
monstrously     	100.0 	1
montesinos      	100.0 	1
montroses       	100.0 	1
monument        	100.0 	1
moods           	100.0 	1
moonbeams       	100.0 	1
moonflowers     	100.0 	1
moored          	100.0 	1
moorings        	100.0 	1
mop             	100.0 	1
moraine         	100.0 	1
mornings        	100.0 	1
morocco         	100.0 	1
mortally        	100.0 	1
mortals         	100.0 	1
mortification   	100.0 	1
morven          	100.0 	1
moselle         	100.0 	1
motherhood      	100.0 	1
motherly        	100.0 	1
motions         	100.0 	1
motley          	100.0 	1
motor           	100.0 	1
motors          	100.0 	1
motto           	100.0 	1
moulding        	100.0 	1
mound           	100.0 	1
mountaineers    	100.0 	1
mountebanks     	100.0 	1
mourners        	100.0 	1
mournfully      	100.0 	1
moustaches      	100.0 	1
mouthpiece      	100.0 	1
movables        	100.0 	1
mowing          	100.0 	1
mucous          	100.0 	1
muffins         	100.0 	1
mug             	100.0 	1
mugs            	100.0 	1
mumbled         	100.0 	1
mummies         	100.0 	1
munching        	100.0 	1
murderer        	100.0 	1
murders         	100.0 	1
murmurs         	100.0 	1
muscle          	100.0 	1
musician        	100.0 	1
musingly        	100.0 	1
musings         	100.0 	1
muskets         	100.0 	1
mustang         	100.0 	1
muster          	100.0 	1
mustering       	100.0 	1
mutilated       	100.0 	1
mutilation      	100.0 	1
mutter          	100.0 	1
muzzle          	100.0 	1
mysteriously    	100.0 	1
mystic          	100.0 	1
mythological    	100.0 	1
mythology       	100.0 	1
myths           	100.0 	1
naively         	100.0 	1
nakedness       	100.0 	1
nameless        	100.0 	1
namesake        	100.0 	1
nandys          	100.0 	1
nap             	100.0 	1
nape            	100.0 	1
napier          	100.0 	1
naples          	100.0 	1
narrate         	100.0 	1
narrating       	100.0 	1
narrator        	100.0 	1
narrower        	100.0 	1
narrowness      	100.0 	1
narrows         	100.0 	1
nashville       	100.0 	1
nathan          	100.0 	1
natives         	100.0 	1
naturalist      	100.0 	1
navigation      	100.0 	1
navy            	100.0 	1
nazareth        	100.0 	1
necked          	100.0 	1
needful         	100.0 	1
needled         	100.0 	1
neednt          	100.0 	1
needst          	100.0 	1
neglecting      	100.0 	1
negotiated      	100.0 	1
neighborly      	100.0 	1
neighbouring    	100.0 	1
nell            	100.0 	1
nelly           	100.0 	1
neptune         	100.0 	1
nesting         	100.0 	1
nestled         	100.0 	1
nettle          	100.0 	1
nettled         	100.0 	1
newscasts       	100.0 	1
newspapers      	100.0 	1
nexter          	100.0 	1
niagara         	100.0 	1
nicer           	100.0 	1
nicest          	100.0 	1
niceties        	100.0 	1
nickel          	100.0 	1
nico            	100.0 	1
nightingales    	100.0 	1
nikolay         	100.0 	1
nile            	100.0 	1
nimbleness      	100.0 	1
nimbly          	100.0 	1
nineteenth      	100.0 	1
nineveh         	100.0 	1
nip             	100.0 	1
nipper          	100.0 	1
nitrogen        	100.0 	1
noblemans       	100.0 	1
nobly           	100.0 	1
nobodys         	100.0 	1
nods            	100.0 	1
noisily         	100.0 	1
nomads          	100.0 	1
nope            	100.0 	1
norfolk         	100.0 	1
normans         	100.0 	1
northerners     	100.0 	1
norths          	100.0 	1
northumberland  	100.0 	1
northwards      	100.0 	1
northwestward   	100.0 	1
norway          	100.0 	1
norwegian       	100.0 	1
noses           	100.0 	1
nostrils        	100.0 	1
notables        	100.0 	1
notary          	100.0 	1
nothin          	100.0 	1
noticing        	100.0 	1
notified        	100.0 	1
noting          	100.0 	1
nouns           	100.0 	1
nourished       	100.0 	1
november        	100.0 	1
nubia           	100.0 	1
nubians         	100.0 	1
nudged          	100.0 	1
nudity          	100.0 	1
nuisance        	100.0 	1
numeral         	100.0 	1
