Word            	Accuracy
confectioner    	100.0
conducts        	100.0
conductors      	100.0
conductor       	100.0
conducted       	100.0
conduct         	100.0
conducive       	100.0
conduce         	100.0
conditioned     	100.0
conditional     	100.0
condition       	100.0
condescending   	100.0
condescend      	100.0
condensation    	100.0
condemns        	100.0
condemned       	100.0
condemnation    	100.0
condemn         	100.0
concur          	100.0
concourse       	100.0
concord         	100.0
conclusion      	100.0
concluded       	100.0
conclude        	100.0
conciliate      	100.0
concierges      	100.0
concessions     	100.0
concerting      	100.0
concert         	100.0
concerns        	100.0
concerned       	100.0
concern         	100.0
conceptions     	100.0
conception      	100.0
concept         	100.0
concentration   	100.0
concentrating   	100.0
concentrated    	100.0
concentrate     	100.0
conceived       	100.0
conceive        	100.0
conceivable     	100.0
conceited       	100.0
conceit         	100.0
conceded        	100.0
concede         	100.0
concealment     	100.0
concealing      	100.0
concealed       	100.0
conceal         	100.0
comte           	100.0
comrades        	100.0
comrade         	100.0
computation     	100.0
compulsory      	100.0
compulsive      	100.0
compulsion      	100.0
compromised     	100.0
compromise      	100.0
compressed      	100.0
comprehensive   	100.0
comprehends     	100.0
comprehended    	100.0
comprehend      	100.0
compound        	100.0
composure       	100.0
composser       	100.0
compositions    	100.0
composition     	100.0
composed        	100.0
comport         	100.0
component       	100.0
comply          	100.0
complimentary   	100.0
compliment      	100.0
complied        	100.0
complicity      	100.0
complications   	100.0
complicated     	100.0
compliance      	100.0
complexion      	100.0
complex         	100.0
completeness    	100.0
completely      	100.0
completed       	100.0
complete        	100.0
complaints      	100.0
complaint       	100.0
complaining     	100.0
complainest     	100.0
complained      	100.0
complain        	100.0
complacently    	100.0
complacency     	100.0
competition     	100.0
competent       	100.0
compensation    	100.0
compels         	100.0
compelling      	100.0
compelled       	100.0
compel          	100.0
compatriot      	100.0
compassionately 	100.0
compassionate   	100.0
compassion      	100.0
compartments    	100.0
comparison      	100.0
compared        	100.0
compare         	100.0
comparative     	100.0
companionship   	100.0
companions      	100.0
companionless   	100.0
companion       	100.0
companies       	100.0
compact         	100.0
community       	100.0
communities     	100.0
communion       	100.0
communication   	100.0
communicating   	100.0
communicates    	100.0
communicated    	100.0
communicate     	100.0
commotions      	100.0
commotion       	100.0
commons         	100.0
commonplace     	100.0
commonly        	100.0
commoners       	100.0
commoner        	100.0
committing      	100.0
committed       	100.0
committal       	100.0
commits         	100.0
commit          	100.0
commissions     	100.0
commissioners   	100.0
commissioned    	100.0
commission      	100.0
commissary      	100.0
commiseration   	100.0
commerce        	100.0
comments        	100.0
commenting      	100.0
commented       	100.0
commentators    	100.0
commentary      	100.0
commentaries    	100.0
comment         	100.0
commended       	100.0
commendation    	100.0
commend         	100.0
commencement    	100.0
commenced       	100.0
commence        	100.0
commemorated    	100.0
commands        	100.0
commandments    	100.0
commandment     	100.0
commanders      	100.0
commander       	100.0
commanded       	100.0
commandants     	100.0
commandant      	100.0
command         	100.0
comical         	100.0
comic           	100.0
comforts        	100.0
comfortingly    	100.0
comforting      	100.0
comfortably     	100.0
comfortable     	100.0
comfort         	100.0
comest          	100.0
comely          	100.0
comeliness      	100.0
comedy          	100.0
comedies        	100.0
combined        	100.0
combine         	100.0
combinations    	100.0
combination     	100.0
combative       	100.0
combat          	100.0
combash         	100.0
comb            	100.0
columns         	100.0
column          	100.0
columbia        	100.0
colts           	100.0
colours         	100.0
colossus        	100.0
colossal        	100.0
colorists       	100.0
colorado        	100.0
colony          	100.0
colonies        	100.0
colonial        	100.0
colonels        	100.0
colloquial      	100.0
collins         	100.0
college         	100.0
collectors      	100.0
collector       	100.0
collectively    	100.0
collections     	100.0
collection      	100.0
collecting      	100.0
collected       	100.0
collect         	100.0
collars         	100.0
collar          	100.0
collapsing      	100.0
collapsed       	100.0
collapse        	100.0
colic           	100.0
coldest         	100.0
colchester      	100.0
colby           	100.0
colbert         	100.0
coins           	100.0
coined          	100.0
coincidences    	100.0
coil            	100.0
coffins         	100.0
coffin          	100.0
coffee          	100.0
codfish         	100.0
cocktails       	100.0
cocking         	100.0
cock            	100.0
cobbler         	100.0
coaxed          	100.0
coats           	100.0
coating         	100.0
coated          	100.0
coasts          	100.0
coasting        	100.0
coarser         	100.0
coarse          	100.0
coals           	100.0
coachman        	100.0
coach           	100.0
clutching       	100.0
clutch          	100.0
cluster         	100.0
clung           	100.0
clumsiness      	100.0
clubs           	100.0
clubbed         	100.0
club            	100.0
clover          	100.0
clouds          	100.0
cloudlets       	100.0
clotted         	100.0
clothing        	100.0
clothes         	100.0
clothed         	100.0
clothe          	100.0
closing         	100.0
closes          	100.0
closer          	100.0
cloister        	100.0
cloaks          	100.0
clipped         	100.0
clime           	100.0
climbs          	100.0
climbing        	100.0
climbers        	100.0
climax          	100.0
climate         	100.0
cliffs          	100.0
cliff           	100.0
clients         	100.0
clicked         	100.0
cleverness      	100.0
cleverest       	100.0
clever          	100.0
clerks          	100.0
clerk           	100.0
clergymans      	100.0
clergyman       	100.0
clergy          	100.0
clenched        	100.0
clement         	100.0
clearness       	100.0
clearly         	100.0
clearing        	100.0
clearest        	100.0
cleared         	100.0
cleanliness     	100.0
cleaning        	100.0
cleanest        	100.0
claypole        	100.0
clay            	100.0
claws           	100.0
clatter         	100.0
classifying     	100.0
classifier      	100.0
classification  	100.0
classics        	100.0
classic         	100.0
classed         	100.0
class           	100.0
clasping        	100.0
clasp           	100.0
clashing        	100.0
clarified       	100.0
clarets         	100.0
clapped         	100.0
clap            	100.0
clanking        	100.0
clan            	100.0
clams           	100.0
clamour         	100.0
clamorous       	100.0
clair           	100.0
claims          	100.0
claimed         	100.0
claim           	100.0
clad            	100.0
civilized       	100.0
civilization    	100.0
civility        	100.0
civilities      	100.0
civilian        	100.0
civil           	100.0
citron          	100.0
citric          	100.0
citizens        	100.0
citizen         	100.0
circumvention   	100.0
circumstantial  	100.0
circumstances   	100.0
circumstance    	100.0
circumspection  	100.0
circumnavigation 	100.0
circumference   	100.0
circulated      	100.0
circular        	100.0
circuits        	100.0
circuitous      	100.0
circuit         	100.0
circling        	100.0
circles         	100.0
cinderellas     	100.0
cigarettes      	100.0
cider           	100.0
cicero          	100.0
churning        	100.0
churchyards     	100.0
churchwardens   	100.0
churchs         	100.0
churches        	100.0
chunkys         	100.0
chunky          	100.0
chums           	100.0
chuckling       	100.0
chuckled        	100.0
chuck           	100.0
chubby          	100.0
chrysippus      	100.0
chronicles      	100.0
chronicled      	100.0
christs         	100.0
christopher     	100.0
christmases     	100.0
christians      	100.0
christchurch    	100.0
chrism          	100.0
chowder         	100.0
chosen          	100.0
chose           	100.0
chorus          	100.0
chopped         	100.0
chop            	100.0
choosing        	100.0
choose          	100.0
choking         	100.0
choked          	100.0
choke           	100.0
choir           	100.0
choicest        	100.0
choice          	100.0
chocolate       	100.0
chivalry        	100.0
chiselled       	100.0
chirped         	100.0
chirp           	100.0
chip            	100.0
chintz          	100.0
chink           	100.0
chinese         	100.0
china           	100.0
chin            	100.0
chimney         	100.0
chilled         	100.0
chill           	100.0
childs          	100.0
childrens       	100.0
children        	100.0
childless       	100.0
childish        	100.0
childhoods      	100.0
childhood       	100.0
child           	100.0
chieftain       	100.0
chiefly         	100.0
chicken         	100.0
chicago         	100.0
chiaroscurists  	100.0
chewed          	100.0
chew            	100.0
chestnuts       	100.0
chestnut        	100.0
chester         	100.0
chest           	100.0
cherry          	100.0
cherish         	100.0
chemistry       	100.0
chemicals       	100.0
chemical        	100.0
chelford        	100.0
cheese          	100.0
cheery          	100.0
cheers          	100.0
cheerily        	100.0
cheerfulness    	100.0
cheerfully      	100.0
cheerful        	100.0
cheer           	100.0
cheeks          	100.0
cheeked         	100.0
checks          	100.0
checking        	100.0
cheating        	100.0
cheaply         	100.0
cheaper         	100.0
cheap           	100.0
chauston        	100.0
chaucer         	100.0
chatting        	100.0
chattering      	100.0
chatterbox      	100.0
chat            	100.0
chasseur        	100.0
chasm           	100.0
chasing         	100.0
chases          	100.0
chased          	100.0
charters        	100.0
charter         	100.0
charred         	100.0
charms          	100.0
charmingly      	100.0
charming        	100.0
charm           	100.0
charlotte       	100.0
charlestown     	100.0
charleston      	100.0
charles         	100.0
charity         	100.0
charitable      	100.0
chariot         	100.0
charges         	100.0
charger         	100.0
charcoal        	100.0
characters      	100.0
characterizes   	100.0
characterized   	100.0
character       	100.0
chapters        	100.0
chaps           	100.0
chapman         	100.0
chaplet         	100.0
chapels         	100.0
chapel          	100.0
chap            	100.0
chaos           	100.0
chanted         	100.0
chant           	100.0
channels        	100.0
channel         	100.0
changing        	100.0
changes         	100.0
changed         	100.0
chances         	100.0
chancellors     	100.0
chancellor      	100.0
chanced         	100.0
chance          	100.0
champions       	100.0
chambers        	100.0
chamber         	100.0
chalmers        	100.0
challoner       	100.0
challenge       	100.0
chalice         	100.0
chalciope       	100.0
chairs          	100.0
chains          	100.0
chained         	100.0
chafing         	100.0
chaffinch       	100.0
chaba           	100.0
cetera          	100.0
cessation       	100.0
certitude       	100.0
certified       	100.0
certainty       	100.0
certainly       	100.0
ceremony        	100.0
ceremonies      	100.0
ceremonial      	100.0
centuries       	100.0
cents           	100.0
centres         	100.0
central         	100.0
centipede       	100.0
centaur         	100.0
censure         	100.0
cemetery        	100.0
cells           	100.0
cellars         	100.0
cellar          	100.0
cell            	100.0
celia           	100.0
celestial       	100.0
celebrity       	100.0
celebration     	100.0
celebrating     	100.0
celebrated      	100.0
celebrate       	100.0
cedars          	100.0
cedar           	100.0
ceasing         	100.0
ceaselessly     	100.0
cayenne         	100.0
caves           	100.0
cavernous       	100.0
cavern          	100.0
cave            	100.0
cavaliers       	100.0
cautiously      	100.0
cautious        	100.0
caution         	100.0
causing         	100.0
causes          	100.0
caucasus        	100.0
cattleville     	100.0
cathedral       	100.0
catering        	100.0
catechism       	100.0
catching        	100.0
catches         	100.0
catch           	100.0
catastrophe     	100.0
catalan         	100.0
cat             	100.0
castrato        	100.0
castles         	100.0
casting         	100.0
castanet        	100.0
caskets         	100.0
casket          	100.0
cash            	100.0
cases           	100.0
casemates       	100.0
cascaded        	100.0
casa            	100.0
carved          	100.0
carts           	100.0
carthusians     	100.0
cart            	100.0
cars            	100.0
carrying        	100.0
carry           	100.0
carrots         	100.0
carrot          	100.0
carries         	100.0
carried         	100.0
carriages       	100.0
carriage        	100.0
carpets         	100.0
carpeted        	100.0
carpet          	100.0
carpenters      	100.0
carpenter       	100.0
caroline        	100.0
carolina        	100.0
carnivorous     	100.0
carnival        	100.0
carnation       	100.0
carker          	100.0
caring          	100.0
caress          	100.0
cares           	100.0
carelessness    	100.0
carelessly      	100.0
careless        	100.0
carefully       	100.0
careful         	100.0
career          	100.0
cared           	100.0
cards           	100.0
cardinals       	100.0
cardinal        	100.0
carbonate       	100.0
carbines        	100.0
caraway         	100.0
caravan         	100.0
captured        	100.0
captors         	100.0
captor          	100.0
captives        	100.0
captive         	100.0
captivate       	100.0
captious        	100.0
capsize         	100.0
caps            	100.0
caprice         	100.0
capless         	100.0
capitulum       	100.0
capitulantes    	100.0
capital         	100.0
capering        	100.0
capered         	100.0
cape            	100.0
capacity        	100.0
capacious       	100.0
capable         	100.0
capabilities    	100.0
canyon          	100.0
canvases        	100.0
canst           	100.0
cans            	100.0
canopy          	100.0
canonized       	100.0
canoe           	100.0
cannon          	100.0
cannibalistic   	100.0
canisters       	100.0
canister        	100.0
candlesticks    	100.0
candlestick     	100.0
candles         	100.0
candied         	100.0
candidates      	100.0
candid          	100.0
cancer          	100.0
canary          	100.0
canal           	100.0
canada          	100.0
camps           	100.0
camped          	100.0
campaigns       	100.0
cameras         	100.0
camelot         	100.0
came            	100.0
calvinistic     	100.0
calves          	100.0
calmness        	100.0
calmly          	100.0
calming         	100.0
calmed          	100.0
calm            	100.0
callous         	100.0
calling         	100.0
callest         	100.0
caliph          	100.0
california      	100.0
caliban         	100.0
calhoun         	100.0
calendar        	100.0
calculus        	100.0
calculation     	100.0
calculated      	100.0
calculate       	100.0
calamity        	100.0
calamities      	100.0
cakes           	100.0
cake            	100.0
cafe            	100.0
caesars         	100.0
cadet           	100.0
cadences        	100.0
cadence         	100.0
cables          	100.0
cable           	100.0
cabbage         	100.0
bystanders      	100.0
buzzers         	100.0
buy             	100.0
buttony         	100.0
buttons         	100.0
buttoning       	100.0
buttoned        	100.0
button          	100.0
butterflies     	100.0
buttered        	100.0
butter          	100.0
butt            	100.0
butler          	100.0
butchery        	100.0
busy            	100.0
bustle          	100.0
busted          	100.0
bust            	100.0
businesses      	100.0
business        	100.0
busily          	100.0
bushy           	100.0
bushes          	100.0
bushel          	100.0
bushed          	100.0
bursts          	100.0
bursting        	100.0
burns           	100.0
burning         	100.0
burneth         	100.0
buried          	100.0
burial          	100.0
burgundy        	100.0
burgundies      	100.0
burgos          	100.0
burglars        	100.0
buren           	100.0
burden          	100.0
buoyant         	100.0
buns            	100.0
bunk            	100.0
bundles         	100.0
bundle          	100.0
bunches         	100.0
bunch           	100.0
bun             	100.0
bums            	100.0
bulls           	100.0
bullet          	100.0
bulkhead        	100.0
bulgy           	100.0
built           	100.0
buildings       	100.0
building        	100.0
builder         	100.0
bugs            	100.0
bugle           	100.0
buggy           	100.0
bugbears        	100.0
buffalo         	100.0
buff            	100.0
buds            	100.0
budding         	100.0
buddhists       	100.0
bud             	100.0
buckling        	100.0
buckley         	100.0
buckles         	100.0
buckingham      	100.0
buckets         	100.0
bubbling        	100.0
bubbles         	100.0
brutally        	100.0
brutality       	100.0
brusquely       	100.0
brushed         	100.0
brunette        	100.0
bruising        	100.0
bruised         	100.0
bruce           	100.0
browsed         	100.0
browns          	100.0
browning        	100.0
brotherly       	100.0
brotherhood     	100.0
brothels        	100.0
broth           	100.0
broom           	100.0
brooks          	100.0
brooklyn        	100.0
brooding        	100.0
brooded         	100.0
brood           	100.0
bronze          	100.0
brontes         	100.0
brokers         	100.0
broke           	100.0
brocade         	100.0
broadly         	100.0
broadest        	100.0
broad           	100.0
british         	100.0
britain         	100.0
bristling       	100.0
bristles        	100.0
brisk           	100.0
brions          	100.0
brion           	100.0
brink           	100.0
brings          	100.0
bringeth        	100.0
bring           	100.0
brine           	100.0
brim            	100.0
brilliantly     	100.0
brilliancy      	100.0
brights         	100.0
brightly        	100.0
brightest       	100.0
brighter        	100.0
brightened      	100.0
brigantine      	100.0
brigands        	100.0
brig            	100.0
briefly         	100.0
bridle          	100.0
bridegroom      	100.0
bribed          	100.0
brewing         	100.0
brethren        	100.0
breezy          	100.0
breeze          	100.0
breeding        	100.0
breeches        	100.0
breathlessly    	100.0
breathed        	100.0
breathe         	100.0
breath          	100.0
breastworks     	100.0
breasts         	100.0
breastplate     	100.0
breakwater      	100.0
breaks          	100.0
breakfasts      	100.0
breakfasting    	100.0
breakfast       	100.0
breakers        	100.0
break           	100.0
breach          	100.0
brazen          	100.0
braving         	100.0
bravery         	100.0
braver          	100.0
bravely         	100.0
braved          	100.0
bravado         	100.0
branwell        	100.0
brandy          	100.0
brandon         	100.0
brandishing     	100.0
brander         	100.0
branded         	100.0
brand           	100.0
branches        	100.0
branch          	100.0
brained         	100.0
braids          	100.0
braided         	100.0
braid           	100.0
bradford        	100.0
bracton         	100.0
brackets        	100.0
bracelets       	100.0
bracelet        	100.0
boyhood         	100.0
boxes           	100.0
bows            	100.0
bowery          	100.0
bower           	100.0
bowed           	100.0
bourgeois       	100.0
bourbon         	100.0
bouquets        	100.0
bouquet         	100.0
bounty          	100.0
bounties        	100.0
boundless       	100.0
bound           	100.0
boulders        	100.0
bought          	100.0
boudoir         	100.0
bottoms         	100.0
bottom          	100.0
bottled         	100.0
bottle          	100.0
bothered        	100.0
bother          	100.0
botany          	100.0
boss            	100.0
bosom           	100.0
borrowing       	100.0
borrowed        	100.0
borrow          	100.0
bore            	100.0
bordering       	100.0
bordered        	100.0
bordeaux        	100.0
booty           	100.0
boots           	100.0
booth           	100.0
boolooroo       	100.0
booklet         	100.0
bookcase        	100.0
booby           	100.0
bony            	100.0
bonnets         	100.0
bonnet          	100.0
bones           	100.0
bond            	100.0
bolts           	100.0
bolton          	100.0
bolted          	100.0
boldness        	100.0
boldest         	100.0
bolder          	100.0
bold            	100.0
boisterously    	100.0
boisterous      	100.0
boiling         	100.0
boiled          	100.0
bohemians       	100.0
bohemian        	100.0
bog             	100.0
bobbed          	100.0
boasting        	100.0
boasted         	100.0
boast           	100.0
boards          	100.0
boarding        	100.0
boarded         	100.0
blythe          	100.0
blushing        	100.0
blushes         	100.0
blushed         	100.0
blush           	100.0
bluntly         	100.0
blunted         	100.0
blunt           	100.0
bluffs          	100.0
blues           	100.0
blubbering      	100.0
blubberers      	100.0
blows           	100.0
blown           	100.0
blowing         	100.0
blow            	100.0
blossoms        	100.0
blossomed       	100.0
blossom         	100.0
blooming        	100.0
bloom           	100.0
bloody          	100.0
bloodshot       	100.0
blooded         	100.0
blocks          	100.0
blizzards       	100.0
blizzard        	100.0
blissful        	100.0
bliss           	100.0
blinked         	100.0
blindness       	100.0
blinding        	100.0
blinded         	100.0
blind           	100.0
blight          	100.0
blew            	100.0
blessing        	100.0
bless           	100.0
blending        	100.0
blended         	100.0
blend           	100.0
bleeding        	100.0
bleed           	100.0
bled            	100.0
bleared         	100.0
bleached        	100.0
blazes          	100.0
blazed          	100.0
blaze           	100.0
blasphemy       	100.0
blasphemous     	100.0
blasphemer      	100.0
blanks          	100.0
blankets        	100.0
blanket         	100.0
blank           	100.0
blancos         	100.0
blanched        	100.0
blaming         	100.0
blamed          	100.0
blame           	100.0
blade           	100.0
blackstone      	100.0
blacks          	100.0
blacknesses     	100.0
blackness       	100.0
blackguard      	100.0
blacker         	100.0
blackens        	100.0
blacken         	100.0
black           	100.0
bitten          	100.0
bits            	100.0
biting          	100.0
bites           	100.0
bite            	100.0
bishops         	100.0
biscuit         	100.0
birth           	100.0
birmingham      	100.0
birds           	100.0
birches         	100.0
birch           	100.0
bipeds          	100.0
biology         	100.0
binds           	100.0
binding         	100.0
bind            	100.0
billys          	100.0
bills           	100.0
billowing       	100.0
biggest         	100.0
bigger          	100.0
bidding         	100.0
bickering       	100.0
bezukhov        	100.0
beyond          	100.0
bewitchingly    	100.0
bewitched       	100.0
bewilderment    	100.0
bewildered      	100.0
beware          	100.0
beverages       	100.0
betwixt         	100.0
between         	100.0
betting         	100.0
betrays         	100.0
betrayed        	100.0
betray          	100.0
betook          	100.0
betokened       	100.0
betideth        	100.0
betide          	100.0
bethought       	100.0
betaken         	100.0
bestowed        	100.0
bestow          	100.0
bess            	100.0
bespoke         	100.0
bespake         	100.0
besought        	100.0
besiegers       	100.0
besieged        	100.0
besiege         	100.0
besides         	100.0
beset           	100.0
beseeching      	100.0
beseech         	100.0
bertrams        	100.0
bertram         	100.0
bertie          	100.0
berth           	100.0
berries         	100.0
bernard         	100.0
bereaved        	100.0
bequeath        	100.0
benumbed        	100.0
bent            	100.0
bennydecks      	100.0
benignantly     	100.0
benign          	100.0
benighted       	100.0
benevolence     	100.0
benefits        	100.0
benefit         	100.0
bending         	100.0
benches         	100.0
bench           	100.0
ben             	100.0
belt            	100.0
below           	100.0
belonging       	100.0
belong          	100.0
bellying        	100.0
belly           	100.0
bells           	100.0
bellows         	100.0
bellingham      	100.0
bellies         	100.0
bell            	100.0
belisarius      	100.0
belinda         	100.0
belike          	100.0
believes        	100.0
believers       	100.0
beliefs         	100.0
belief          	100.0
belcher         	100.0
beholds         	100.0
beholding       	100.0
beholders       	100.0
beholder        	100.0
behold          	100.0
behindhand      	100.0
behind          	100.0
beheld          	100.0
behaved         	100.0
behave          	100.0
behalf          	100.0
beguiling       	100.0
begrudged       	100.0
begot           	100.0
begins          	100.0
beginning       	100.0
begin           	100.0
begging         	100.0
beggars         	100.0
beg             	100.0
befriended      	100.0
befitting       	100.0
befits          	100.0
befit           	100.0
befallen        	100.0
befall          	100.0
bees            	100.0
beer            	100.0
beef            	100.0
beecher         	100.0
bee             	100.0
bedside         	100.0
beds            	100.0
bedroom         	100.0
bedimmed        	100.0
bedford         	100.0
bedecked        	100.0
bedchamber      	100.0
becoming        	100.0
becomes         	100.0
become          	100.0
becloud         	100.0
beckoned        	100.0
beckon          	100.0
became          	100.0
beavers         	100.0
beaver          	100.0
beautifully     	100.0
beautiful       	100.0
beauties        	100.0
beauregard      	100.0
beats           	100.0
beatrice        	100.0
beatitude       	100.0
beating         	100.0
beaters         	100.0
beater          	100.0
beaten          	100.0
beasts          	100.0
beast           	100.0
bears           	100.0
bearer          	100.0
beards          	100.0
beard           	100.0
beans           	100.0
beams           	100.0
beaming         	100.0
beamed          	100.0
beam            	100.0
beak            	100.0
beads           	100.0
beacon          	100.0
beach           	100.0
be              	100.0
battles         	100.0
battlemented    	100.0
battlefields    	100.0
battled         	100.0
battery         	100.0
batteries       	100.0
battered        	100.0
bathing         	100.0
bathed          	100.0
bath            	100.0
basting         	100.0
bastard         	100.0
bassett         	100.0
basking         	100.0
baskets         	100.0
basket          	100.0
bask            	100.0
basis           	100.0
basin           	100.0
baser           	100.0
based           	100.0
base            	100.0
bartley         	100.0
bars            	100.0
barry           	100.0
barrier         	100.0
barricades      	100.0
barricaded      	100.0
barren          	100.0
barrel          	100.0
barred          	100.0
barracks        	100.0
baronet         	100.0
baron           	100.0
barns           	100.0
barley          	100.0
barking         	100.0
bark            	100.0
bargello        	100.0
barge           	100.0
bargains        	100.0
bargaining      	100.0
bargain         	100.0
barefoot        	100.0
bare            	100.0
bards           	100.0
bard            	100.0
barbarous       	100.0
barbarity       	100.0
baptized        	100.0
baptist         	100.0
baptismal       	100.0
baptism         	100.0
banter          	100.0
banquet         	100.0
banner          	100.0
banks           	100.0
bankrupts       	100.0
banking         	100.0
banker          	100.0
banked          	100.0
bank            	100.0
banjo           	100.0
banished        	100.0
bangles         	100.0
bangle          	100.0
bang            	100.0
bandits         	100.0
bandit          	100.0
bandaged        	100.0
bandage         	100.0
ban             	100.0
bamboo          	100.0
balustrade      	100.0
balmy           	100.0
balls           	100.0
balloon         	100.0
ballet          	100.0
ball            	100.0
baleen          	100.0
balancer        	100.0
balanced        	100.0
balaklava       	100.0
baking          	100.0
baker           	100.0
bake            	100.0
bah             	100.0
bagration       	100.0
baggy           	100.0
baggage         	100.0
bag             	100.0
baffling        	100.0
baffled         	100.0
badly           	100.0
badges          	100.0
badgers         	100.0
badger          	100.0
badge           	100.0
badawi          	100.0
bacon           	100.0
backwards       	100.0
backward        	100.0
backs           	100.0
background      	100.0
backed          	100.0
bachelor        	100.0
babys           	100.0
babylonia       	100.0
babies          	100.0
babe            	100.0
babbler         	100.0
axis            	100.0
axe             	100.0
awoke           	100.0
awnings         	100.0
awkwardness     	100.0
awkwardly       	100.0
awful           	100.0
awed            	100.0
awe             	100.0
awakening       	100.0
awaken          	100.0
awake           	100.0
awaited         	100.0
await           	100.0
avowed          	100.0
avoiding        	100.0
avoided         	100.0
avoid           	100.0
averted         	100.0
aversion        	100.0
averse          	100.0
average         	100.0
avenged         	100.0
avarice         	100.0
availed         	100.0
available       	100.0
auxiliaries     	100.0
autumnal        	100.0
autumn          	100.0
automaton       	100.0
automatically   	100.0
autobiography   	100.0
authorized      	100.0
authority       	100.0
authorities     	100.0
authoritatively 	100.0
author          	100.0
authenticated   	100.0
authentic       	100.0
austrian        	100.0
austria         	100.0
australia       	100.0
austere         	100.0
auspiciously    	100.0
auspicious      	100.0
aunts           	100.0
augustus        	100.0
august          	100.0
augmented       	100.0
augment         	100.0
aught           	100.0
auditory        	100.0
auditors        	100.0
audience        	100.0
audible         	100.0
audacious       	100.0
auction         	100.0
attributes      	100.0
attributed      	100.0
attribute       	100.0
attributable    	100.0
attracts        	100.0
attractive      	100.0
attraction      	100.0
attracting      	100.0
attracted       	100.0
attract         	100.0
attorneys       	100.0
attorney        	100.0
attitudes       	100.0
attested        	100.0
attenuating     	100.0
attentive       	100.0
attentions      	100.0
attending       	100.0
attend          	100.0
attempts        	100.0
attempting      	100.0
attainments     	100.0
attainment      	100.0
attaining       	100.0
attained        	100.0
attain          	100.0
attacks         	100.0
attack          	100.0
attachment      	100.0
attaching       	100.0
attaches        	100.0
attached        	100.0
atrocious       	100.0
atmospheric     	100.0
atmosphere      	100.0
atlantis        	100.0
atlantic        	100.0
atkinson        	100.0
athlete         	100.0
athens          	100.0
athenians       	100.0
athenian        	100.0
atheist         	100.0
athamas         	100.0
ate             	100.0
asunder         	100.0
astronomy       	100.0
astounding      	100.0
astounded       	100.0
astonishment    	100.0
astonishing     	100.0
astonished      	100.0
astonish        	100.0
astir           	100.0
assyrian        	100.0
assuring        	100.0
assures         	100.0
assuredly       	100.0
assure          	100.0
assurance       	100.0
assumes         	100.0
assumed         	100.0
assume          	100.0
associations    	100.0
association     	100.0
associates      	100.0
associated      	100.0
assisted        	100.0
assistant       	100.0
assistance      	100.0
assist          	100.0
assignation     	100.0
assign          	100.0
assiduously     	100.0
assiduous       	100.0
assessed        	100.0
assertive       	100.0
asserted        	100.0
assert          	100.0
assembly        	100.0
assembled       	100.0
assemble        	100.0
assemblage      	100.0
assaulted       	100.0
assault         	100.0
assassinated    	100.0
assassin        	100.0
assailed        	100.0
asplenium       	100.0
aspire          	100.0
asperity        	100.0
aspect          	100.0
aslant          	100.0
asking          	100.0
aside           	100.0
ashore          	100.0
ashley          	100.0
ashes           	100.0
ashamed         	100.0
ascribes        	100.0
ascertaining    	100.0
ascent          	100.0
ascending       	100.0
ascend          	100.0
arts            	100.0
artists         	100.0
artistic        	100.0
artillery       	100.0
artificial      	100.0
artifice        	100.0
articulate      	100.0
articles        	100.0
article         	100.0
artful          	100.0
arrows          	100.0
arrow           	100.0
arrogant        	100.0
arrogance       	100.0
arriving        	100.0
arrives         	100.0
arrive          	100.0
arrival         	100.0
arresting       	100.0
arrested        	100.0
arrest          	100.0
arrayed         	100.0
array           	100.0
arranging       	100.0
arrangements    	100.0
arrangement     	100.0
arrange         	100.0
arouses         	100.0
arouse          	100.0
aronnax         	100.0
aromatic        	100.0
army            	100.0
arms            	100.0
arming          	100.0
armies          	100.0
armful          	100.0
arkwright       	100.0
ark             	100.0
arizona         	100.0
aristocrats     	100.0
aristocratic    	100.0
aristocracy     	100.0
aristocracies   	100.0
arising         	100.0
arises          	100.0
arid            	100.0
arians          	100.0
argus           	100.0
arguments       	100.0
argument        	100.0
arguing         	100.0
argued          	100.0
argue           	100.0
argo            	100.0
ares            	100.0
arena           	100.0
area            	100.0
arduous         	100.0
ardour          	100.0
ardor           	100.0
ardently        	100.0
ardent          	100.0
arctic          	100.0
archway         	100.0
architecture    	100.0
architectural   	100.0
architects      	100.0
arches          	100.0
archbishops     	100.0
archaeology     	100.0
archaeologist   	100.0
arcadius        	100.0
arcadian        	100.0
arbitrariness   	100.0
arabic          	100.0
arabians        	100.0
arabesque       	100.0
aptitude        	100.0
apt             	100.0
apron           	100.0
april           	100.0
approximately   	100.0
approximate     	100.0
approvingly     	100.0
approving       	100.0
approves        	100.0
approved        	100.0
approval        	100.0
appropriating   	100.0
appropriate     	100.0
approbation     	100.0
approaching     	100.0
approaches      	100.0
approached      	100.0
approach        	100.0
apprehensions   	100.0
apprehension    	100.0
appreciative    	100.0
appreciated     	100.0
appreciate      	100.0
appreciable     	100.0
apposition      	100.0
appointment     	100.0
appointed       	100.0
appoint         	100.0
applying        	100.0
apply           	100.0
applied         	100.0
application     	100.0
applicable      	100.0
appliances      	100.0
apples          	100.0
apple           	100.0
applause        	100.0
applaud         	100.0
appetites       	100.0
appetite        	100.0
appears         	100.0
appearing       	100.0
appearances     	100.0
appeals         	100.0
appealing       	100.0
appeal          	100.0
apparition      	100.0
apparent        	100.0
appalling       	100.0
apostolical     	100.0
apostolic       	100.0
apostles        	100.0
apostle         	100.0
apology         	100.0
apologist       	100.0
apologies       	100.0
