Word            	Accuracy 	Count
slippers        	50.0 	2
slipping        	50.0 	2
smash           	50.0 	2
smitten         	50.0 	2
snapping        	50.0 	2
snatching       	50.0 	2
soberly         	50.0 	2
societies       	50.0 	2
soda            	50.0 	2
softer          	50.0 	2
solemnity       	50.0 	2
solve           	50.0 	2
soothe          	50.0 	2
soothingly      	50.0 	2
sorrowfully     	50.0 	2
southerners     	50.0 	2
sovereign       	50.0 	2
spacious        	50.0 	2
spasm           	50.0 	2
speaker         	50.0 	2
spectacle       	50.0 	2
speedily        	50.0 	2
spice           	50.0 	2
sporting        	50.0 	2
spouse          	50.0 	2
squalid         	50.0 	2
squeak          	50.0 	2
stable          	50.0 	2
stair           	50.0 	2
stalls          	50.0 	2
stamped         	50.0 	2
stare           	50.0 	2
stark           	50.0 	2
starts          	50.0 	2
stately         	50.0 	2
statesman       	50.0 	2
status          	50.0 	2
steamed         	50.0 	2
steed           	50.0 	2
steering        	50.0 	2
sterling        	50.0 	2
steward         	50.0 	2
stifling        	50.0 	2
stirrup         	50.0 	2
stoke           	50.0 	2
stove           	50.0 	2
stowing         	50.0 	2
strains         	50.0 	2
strangest       	50.0 	2
stretcher       	50.0 	2
strewn          	50.0 	2
striving        	50.0 	2
struggles       	50.0 	2
stumbled        	50.0 	2
stunned         	50.0 	2
subdue          	50.0 	2
submission      	50.0 	2
subsistence     	50.0 	2
suburb          	50.0 	2
succeeding      	50.0 	2
successfully    	50.0 	2
successively    	50.0 	2
suns            	50.0 	2
superiors       	50.0 	2
suppress        	50.0 	2
surmise         	50.0 	2
surpassed       	50.0 	2
survived        	50.0 	2
suspended       	50.0 	2
sustains        	50.0 	2
sutter          	50.0 	2
swan            	50.0 	2
swaying         	50.0 	2
sweeping        	50.0 	2
sweetest        	50.0 	2
swiftness       	50.0 	2
swiss           	50.0 	2
sydneys         	50.0 	2
symptoms        	50.0 	2
syrtis          	50.0 	2
tailor          	50.0 	2
tailors         	50.0 	2
talker          	50.0 	2
teachers        	50.0 	2
teeming         	50.0 	2
tends           	50.0 	2
tenfold         	50.0 	2
tessas          	50.0 	2
testing         	50.0 	2
texture         	50.0 	2
thar            	50.0 	2
thatched        	50.0 	2
theatrical      	50.0 	2
thereof         	50.0 	2
thereupon       	50.0 	2
theyll          	50.0 	2
theyve          	50.0 	2
thicket         	50.0 	2
thirsty         	50.0 	2
thorns          	50.0 	2
thrall          	50.0 	2
threads         	50.0 	2
thrilling       	50.0 	2
thurston        	50.0 	2
ticking         	50.0 	2
tightening      	50.0 	2
tilted          	50.0 	2
timid           	50.0 	2
timidly         	50.0 	2
tint            	50.0 	2
tints           	50.0 	2
tolerably       	50.0 	2
tongues         	50.0 	2
tonic           	50.0 	2
topmost         	50.0 	2
torment         	50.0 	2
tossing         	50.0 	2
tourmaline      	50.0 	2
towers          	50.0 	2
traffic         	50.0 	2
transient       	50.0 	2
tray            	50.0 	2
tremulous       	50.0 	2
triumphantly    	50.0 	2
trotted         	50.0 	2
troubling       	50.0 	2
truck           	50.0 	2
trusted         	50.0 	2
tucked          	50.0 	2
tuning          	50.0 	2
turkish         	50.0 	2
turnips         	50.0 	2
tutor           	50.0 	2
twelfth         	50.0 	2
twist           	50.0 	2
tyranny         	50.0 	2
tyrants         	50.0 	2
unbroken        	50.0 	2
unconnected     	50.0 	2
undertone       	50.0 	2
unfavourable    	50.0 	2
unhappiness     	50.0 	2
unlikely        	50.0 	2
unusually       	50.0 	2
utah            	50.0 	2
v               	50.0 	2
vainly          	50.0 	2
valour          	50.0 	2
veered          	50.0 	2
vegetable       	50.0 	2
vegetables      	50.0 	2
vehemently      	50.0 	2
vehicles        	50.0 	2
velocity        	50.0 	2
vexed           	50.0 	2
vicissitudes    	50.0 	2
vicomte         	50.0 	2
vigour          	50.0 	2
villa           	50.0 	2
villagers       	50.0 	2
villages        	50.0 	2
vine            	50.0 	2
vivacity        	50.0 	2
voluntarily     	50.0 	2
voted           	50.0 	2
voyages         	50.0 	2
wagons          	50.0 	2
wards           	50.0 	2
warfare         	50.0 	2
warmed          	50.0 	2
warmest         	50.0 	2
warned          	50.0 	2
warrant         	50.0 	2
warranted       	50.0 	2
wary            	50.0 	2
wearer          	50.0 	2
wench           	50.0 	2
wetting         	50.0 	2
whatsoever      	50.0 	2
wheeler         	50.0 	2
wheeling        	50.0 	2
whereas         	50.0 	2
whereon         	50.0 	2
whichever       	50.0 	2
whim            	50.0 	2
whirled         	50.0 	2
whirling        	50.0 	2
whisk           	50.0 	2
whiskers        	50.0 	2
widower         	50.0 	2
wills           	50.0 	2
wink            	50.0 	2
winked          	50.0 	2
winning         	50.0 	2
witches         	50.0 	2
witty           	50.0 	2
wizards         	50.0 	2
worshippers     	50.0 	2
worthless       	50.0 	2
woven           	50.0 	2
wrestlers       	50.0 	2
wriggling       	50.0 	2
wrinkles        	50.0 	2
wrist           	50.0 	2
yearly          	50.0 	2
yorick          	50.0 	2
youthful        	50.0 	2
grave           	51.0 	39
mine            	52.0 	44
watch           	52.0 	27
asleep          	52.0 	25
chief           	52.0 	25
brothers        	52.0 	23
influence       	52.0 	21
oclock          	52.0 	21
raised          	52.0 	21
oh              	53.0 	137
didnt           	53.0 	62
brother         	53.0 	49
wont            	53.0 	47
road            	53.0 	36
judgment        	53.0 	19
sugar           	53.0 	19
amongst         	53.0 	17
buried          	53.0 	17
dare            	53.0 	17
failed          	53.0 	17
thrust          	53.0 	17
abroad          	53.0 	15
bill            	53.0 	15
cattle          	53.0 	15
fate            	53.0 	15
follows         	53.0 	15
kenneth         	53.0 	15
mysterious      	53.0 	15
penelope        	53.0 	15
let             	54.0 	165
king            	54.0 	111
seems           	54.0 	50
tried           	54.0 	46
hall            	54.0 	35
knows           	54.0 	28
aside           	54.0 	13
bow             	54.0 	13
brilliant       	54.0 	13
cheeks          	54.0 	13
guess           	54.0 	13
innocence       	54.0 	13
kissed          	54.0 	13
lead            	54.0 	13
mount           	54.0 	13
moving          	54.0 	13
philip          	54.0 	13
piece           	54.0 	13
rising          	54.0 	13
skin            	54.0 	13
slept           	54.0 	13
once            	55.0 	146
ill             	55.0 	100
thats           	55.0 	73
during          	55.0 	51
ive             	55.0 	51
polly           	55.0 	42
margaret        	55.0 	40
try             	55.0 	40
court           	55.0 	33
fifty           	55.0 	31
pay             	55.0 	31
bit             	55.0 	29
immediately     	55.0 	29
worse           	55.0 	29
isnt            	55.0 	22
lot             	55.0 	22
wouldnt         	55.0 	22
honest          	55.0 	20
lose            	55.0 	20
watched         	55.0 	20
avenue          	55.0 	11
directly        	55.0 	11
goodness        	55.0 	11
gwynplaine      	55.0 	11
intention       	55.0 	11
jim             	55.0 	11
keen            	55.0 	11
locked          	55.0 	11
nay             	55.0 	11
proof           	55.0 	11
pure            	55.0 	11
sooner          	55.0 	11
sprang          	55.0 	11
utmost          	55.0 	11
master          	56.0 	59
none            	56.0 	41
fair            	56.0 	36
struck          	56.0 	32
spite           	56.0 	27
wide            	56.0 	27
jane            	56.0 	25
agreed          	56.0 	18
assure          	56.0 	18
broke           	56.0 	18
minister        	56.0 	18
post            	56.0 	18
anxiety         	56.0 	16
bent            	56.0 	16
boil            	56.0 	16
dishes          	56.0 	16
finger          	56.0 	16
happen          	56.0 	16
naturally       	56.0 	16
alike           	56.0 	9
bodies          	56.0 	9
breaking        	56.0 	9
cared           	56.0 	9
choose          	56.0 	9
classes         	56.0 	9
desires         	56.0 	9
desk            	56.0 	9
details         	56.0 	9
dignity         	56.0 	9
drop            	56.0 	9
exercise        	56.0 	9
fierce          	56.0 	9
forces          	56.0 	9
gates           	56.0 	9
guests          	56.0 	9
helped          	56.0 	9
kindly          	56.0 	9
lovers          	56.0 	9
nodded          	56.0 	9
pour            	56.0 	9
proposed        	56.0 	9
reckon          	56.0 	9
rooms           	56.0 	9
satisfy         	56.0 	9
sounded         	56.0 	9
standard        	56.0 	9
swallowed       	56.0 	9
takes           	56.0 	9
unexpected      	56.0 	9
waist           	56.0 	9
weary           	56.0 	9
wherever        	56.0 	9
wishing         	56.0 	9
asked           	57.0 	150
off             	57.0 	148
says            	57.0 	84
power           	57.0 	69
mean            	57.0 	60
towards         	57.0 	54
prince          	57.0 	53
certainly       	57.0 	35
change          	57.0 	30
lived           	57.0 	30
seven           	57.0 	28
social          	57.0 	28
london          	57.0 	23
dog             	57.0 	21
due             	57.0 	21
gathered        	57.0 	21
merely          	57.0 	21
asking          	57.0 	14
bound           	57.0 	14
crime           	57.0 	14
crossed         	57.0 	14
dying           	57.0 	14
fault           	57.0 	14
houses          	57.0 	14
imagine         	57.0 	14
increase        	57.0 	14
interesting     	57.0 	14
produce         	57.0 	14
stairs          	57.0 	14
troubled        	57.0 	14
weather         	57.0 	14
welcome         	57.0 	14
arc             	57.0 	7
assist          	57.0 	7
attractive      	57.0 	7
bay             	57.0 	7
behaved         	57.0 	7
blazing         	57.0 	7
brethren        	57.0 	7
celebrated      	57.0 	7
checked         	57.0 	7
christianity    	57.0 	7
collar          	57.0 	7
colors          	57.0 	7
conceal         	57.0 	7
concern         	57.0 	7
conflict        	57.0 	7
countess        	57.0 	7
couple          	57.0 	7
dim             	57.0 	7
directed        	57.0 	7
doris           	57.0 	7
families        	57.0 	7
gasped          	57.0 	7
gifts           	57.0 	7
goat            	57.0 	7
group           	57.0 	7
hang            	57.0 	7
hasty           	57.0 	7
hated           	57.0 	7
haughty         	57.0 	7
hesitated       	57.0 	7
hole            	57.0 	7
impatiently     	57.0 	7
kirkland        	57.0 	7
losing          	57.0 	7
midnight        	57.0 	7
monsieur        	57.0 	7
mounted         	57.0 	7
objection       	57.0 	7
obtain          	57.0 	7
occur           	57.0 	7
offers          	57.0 	7
organization    	57.0 	7
packed          	57.0 	7
pinkies         	57.0 	7
plainly         	57.0 	7
pointing        	57.0 	7
poured          	57.0 	7
preparing       	57.0 	7
sacred          	57.0 	7
safety          	57.0 	7
servadac        	57.0 	7
settle          	57.0 	7
shake           	57.0 	7
shimerda        	57.0 	7
slaves          	57.0 	7
statement       	57.0 	7
suspicious      	57.0 	7
tightly         	57.0 	7
tops            	57.0 	7
trot            	57.0 	7
unusual         	57.0 	7
urged           	57.0 	7
waste           	57.0 	7
our             	58.0 	334
got             	58.0 	115
anything        	58.0 	84
around          	58.0 	62
earth           	58.0 	59
answer          	58.0 	55
ten             	58.0 	50
sent            	58.0 	48
women           	58.0 	48
comes           	58.0 	38
exclaimed       	58.0 	38
party           	58.0 	38
please          	58.0 	38
wine            	58.0 	36
laid            	58.0 	33
except          	58.0 	31
princess        	58.0 	31
fathers         	58.0 	26
dropped         	58.0 	24
fixed           	58.0 	24
glass           	58.0 	24
journey         	58.0 	24
appear          	58.0 	19
clothes         	58.0 	19
relief          	58.0 	19
turning         	58.0 	19
accepted        	58.0 	12
apollo          	58.0 	12
assembly        	58.0 	12
drive           	58.0 	12
dull            	58.0 	12
gazed           	58.0 	12
inside          	58.0 	12
listening       	58.0 	12
loose           	58.0 	12
mercy           	58.0 	12
rock            	58.0 	12
rope            	58.0 	12
sharply         	58.0 	12
shoes           	58.0 	12
sing            	58.0 	12
uttered         	58.0 	12
weakness        	58.0 	12
weve            	58.0 	12
went            	59.0 	221
am              	59.0 	220
tell            	59.0 	155
want            	59.0 	83
four            	59.0 	81
hear            	59.0 	74
leave           	59.0 	68
ought           	59.0 	51
eye             	59.0 	44
seem            	59.0 	44
makes           	59.0 	41
low             	59.0 	39
died            	59.0 	37
die             	59.0 	34
front           	59.0 	34
drew            	59.0 	32
late            	59.0 	32
following       	59.0 	29
thank           	59.0 	27
allow           	59.0 	22
beth            	59.0 	17
direction       	59.0 	17
learn           	59.0 	17
produced        	59.0 	17
watching        	59.0 	17
has             	60.0 	365
too             	60.0 	216
set             	60.0 	95
round           	60.0 	77
having          	60.0 	75
land            	60.0 	62
returned        	60.0 	62
lay             	60.0 	58
army            	60.0 	52
show            	60.0 	52
call            	60.0 	50
coming          	60.0 	48
live            	60.0 	48
sleep           	60.0 	48
service         	60.0 	42
deal            	60.0 	30
presently       	60.0 	30
unless          	60.0 	25
expected        	60.0 	20
finding         	60.0 	20
grew            	60.0 	20
judge           	60.0 	20
lies            	60.0 	20
news            	60.0 	20
priest          	60.0 	20
remain          	60.0 	20
size            	60.0 	20
dust            	60.0 	15
increased       	60.0 	15
maiden          	60.0 	15
pair            	60.0 	15
prove           	60.0 	15
settled         	60.0 	15
sleeping        	60.0 	15
sympathy        	60.0 	15
whenever        	60.0 	15
wicked          	60.0 	15
wounded         	60.0 	15
bless           	60.0 	10
calls           	60.0 	10
cost            	60.0 	10
create          	60.0 	10
dawn            	60.0 	10
delay           	60.0 	10
drank           	60.0 	10
et              	60.0 	10
excellency      	60.0 	10
extremely       	60.0 	10
forehead        	60.0 	10
hollow          	60.0 	10
holmes          	60.0 	10
instinct        	60.0 	10
mad             	60.0 	10
mix             	60.0 	10
opposition      	60.0 	10
pages           	60.0 	10
pause           	60.0 	10
pointed         	60.0 	10
pound           	60.0 	10
reflection      	60.0 	10
related         	60.0 	10
risk            	60.0 	10
somebody        	60.0 	10
twelve          	60.0 	10
uneasy          	60.0 	10
visitor         	60.0 	10
weight          	60.0 	10
acknowledge     	60.0 	5
agitation       	60.0 	5
anticipation    	60.0 	5
appetite        	60.0 	5
aroused         	60.0 	5
attained        	60.0 	5
awakened        	60.0 	5
bare            	60.0 	5
basis           	60.0 	5
begging         	60.0 	5
belonged        	60.0 	5
bert            	60.0 	5
bliss           	60.0 	5
blowing         	60.0 	5
brick           	60.0 	5
celestial       	60.0 	5
chances         	60.0 	5
charges         	60.0 	5
charity         	60.0 	5
charmed         	60.0 	5
charms          	60.0 	5
chose           	60.0 	5
claws           	60.0 	5
commanded       	60.0 	5
confirmed       	60.0 	5
containing      	60.0 	5
contemporary    	60.0 	5
corridor        	60.0 	5
counsel         	60.0 	5
cow             	60.0 	5
crossing        	60.0 	5
curse           	60.0 	5
daughters       	60.0 	5
dearly          	60.0 	5
debate          	60.0 	5
deeds           	60.0 	5
define          	60.0 	5
deserve         	60.0 	5
detective       	60.0 	5
discourse       	60.0 	5
discretion      	60.0 	5
disease         	60.0 	5
dispersed       	60.0 	5
dreamed         	60.0 	5
encountered     	60.0 	5
entertain       	60.0 	5
epistle         	60.0 	5
error           	60.0 	5
exciting        	60.0 	5
fancied         	60.0 	5
fatigue         	60.0 	5
fits            	60.0 	5
fitted          	60.0 	5
flow            	60.0 	5
fold            	60.0 	5
fools           	60.0 	5
fortunes        	60.0 	5
friday          	60.0 	5
genuine         	60.0 	5
gloomy          	60.0 	5
gothic          	60.0 	5
grieved         	60.0 	5
guides          	60.0 	5
hay             	60.0 	5
heap            	60.0 	5
hearted         	60.0 	5
horseback       	60.0 	5
hunted          	60.0 	5
illusion        	60.0 	5
impatient       	60.0 	5
incidents       	60.0 	5
indignation     	60.0 	5
industry        	60.0 	5
inform          	60.0 	5
injured         	60.0 	5
interfere       	60.0 	5
interrupted     	60.0 	5
itll            	60.0 	5
janes           	60.0 	5
juice           	60.0 	5
kid             	60.0 	5
landing         	60.0 	5
lesson          	60.0 	5
library         	60.0 	5
limit           	60.0 	5
log             	60.0 	5
mansion         	60.0 	5
materials       	60.0 	5
mouths          	60.0 	5
norman          	60.0 	5
onion           	60.0 	5
ounce           	60.0 	5
owners          	60.0 	5
pangs           	60.0 	5
park            	60.0 	5
phrase          	60.0 	5
pierced         	60.0 	5
plague          	60.0 	5
prefer          	60.0 	5
reasonable      	60.0 	5
recipe          	60.0 	5
reduced         	60.0 	5
refer           	60.0 	5
release         	60.0 	5
remembering     	60.0 	5
responsibility  	60.0 	5
resumed         	60.0 	5
retained        	60.0 	5
risen           	60.0 	5
robbed          	60.0 	5
roman           	60.0 	5
ruled           	60.0 	5
rustling        	60.0 	5
safely          	60.0 	5
sailing         	60.0 	5
saluted         	60.0 	5
serving         	60.0 	5
shant           	60.0 	5
shutting        	60.0 	5
signed          	60.0 	5
sledge          	60.0 	5
soldier         	60.0 	5
soliloquy       	60.0 	5
soundly         	60.0 	5
speaks          	60.0 	5
spoon           	60.0 	5
stained         	60.0 	5
staircase       	60.0 	5
staying         	60.0 	5
steal           	60.0 	5
steel           	60.0 	5
strengthened    	60.0 	5
suitable        	60.0 	5
surrounded      	60.0 	5
sweep           	60.0 	5
tend            	60.0 	5
thankful        	60.0 	5
thoughtful      	60.0 	5
throw           	60.0 	5
tin             	60.0 	5
travel          	60.0 	5
treasures       	60.0 	5
universe        	60.0 	5
unnatural       	60.0 	5
vanished        	60.0 	5
varied          	60.0 	5
veil            	60.0 	5
veiled          	60.0 	5
vexation        	60.0 	5
wednesday       	60.0 	5
weeds           	60.0 	5
wheel           	60.0 	5
wing            	60.0 	5
withdrawn       	60.0 	5
wondering       	60.0 	5
yacht           	60.0 	5
youngest        	60.0 	5
your            	61.0 	376
dont            	61.0 	203
sir             	61.0 	123
dear            	61.0 	79
means           	61.0 	62
ask             	61.0 	61
window          	61.0 	44
neither         	61.0 	38
getting         	61.0 	36
idea            	61.0 	36
ago             	61.0 	31
hearts          	61.0 	31
fall            	61.0 	28
visit           	61.0 	28
eight           	61.0 	23
especially      	61.0 	23
gentlemen       	61.0 	23
orders          	61.0 	23
brave           	61.0 	18
darkness        	61.0 	18
double          	61.0 	18
greatest        	61.0 	18
holding         	61.0 	18
learned         	61.0 	18
necessity       	61.0 	18
rushed          	61.0 	18
seventy         	61.0 	18
ways            	61.0 	18
works           	61.0 	18
do              	62.0 	482
us              	62.0 	253
come            	62.0 	221
men             	62.0 	221
where           	62.0 	213
why             	62.0 	164
mother          	62.0 	150
though          	62.0 	136
called          	62.0 	88
stood           	62.0 	84
hundred         	62.0 	78
five            	62.0 	63
really          	62.0 	55
form            	62.0 	40
peace           	62.0 	39
strength        	62.0 	39
box             	62.0 	34
past            	62.0 	32
born            	62.0 	29
stopped         	62.0 	29
third           	62.0 	29
conversation    	62.0 	26
lives           	62.0 	26
send            	62.0 	26
surely          	62.0 	26
quarter         	62.0 	24
sake            	62.0 	24
sixty           	62.0 	24
delight         	62.0 	21
east            	62.0 	21
wonderful       	62.0 	21
havent          	62.0 	16
talked          	62.0 	16
admitted        	62.0 	13
belief          	62.0 	13
blow            	62.0 	13
flour           	62.0 	13
guards          	62.0 	13
lie             	62.0 	13
luck            	62.0 	13
military        	62.0 	13
passion         	62.0 	13
possessed       	62.0 	13
sadly           	62.0 	13
shadow          	62.0 	13
shown           	62.0 	13
sorts           	62.0 	13
universal       	62.0 	13
utter           	62.0 	13
utterly         	62.0 	13
waited          	62.0 	13
wore            	62.0 	13
abode           	62.0 	8
accompanied     	62.0 	8
adventure       	62.0 	8
afterward       	62.0 	8
clerk           	62.0 	8
confessed       	62.0 	8
constantly      	62.0 	8
creatures       	62.0 	8
dared           	62.0 	8
daylight        	62.0 	8
deed            	62.0 	8
discovery       	62.0 	8
erect           	62.0 	8
fame            	62.0 	8
finish          	62.0 	8
happier         	62.0 	8
hurriedly       	62.0 	8
husbands        	62.0 	8
james           	62.0 	8
lover           	62.0 	8
lucky           	62.0 	8
mens            	62.0 	8
moderate        	62.0 	8
movements       	62.0 	8
pan             	62.0 	8
possess         	62.0 	8
powers          	62.0 	8
press           	62.0 	8
pretend         	62.0 	8
recalled        	62.0 	8
renewed         	62.0 	8
responded       	62.0 	8
sex             	62.0 	8
singing         	62.0 	8
southern        	62.0 	8
thomas          	62.0 	8
throat          	62.0 	8
tie             	62.0 	8
treat           	62.0 	8
vision          	62.0 	8
widow           	62.0 	8
witch           	62.0 	8
said            	63.0 	773
will            	63.0 	576
get             	63.0 	162
herself         	63.0 	110
poor            	63.0 	87
state           	63.0 	86
saying          	63.0 	60
street          	63.0 	60
theres          	63.0 	43
wait            	63.0 	38
fast            	63.0 	35
desire          	63.0 	30
paid            	63.0 	30
laugh           	63.0 	27
fifteen         	63.0 	19
letters         	63.0 	19
opening         	63.0 	19
stage           	63.0 	19
this            	64.0 	989
are             	64.0 	668
what            	64.0 	611
say             	64.0 	250
make            	64.0 	193
seen            	64.0 	102
nor             	64.0 	90
hour            	64.0 	73
letter          	64.0 	70
often           	64.0 	64
near            	64.0 	61
brought         	64.0 	59
certain         	64.0 	53
sea             	64.0 	53
art             	64.0 	50
meet            	64.0 	45
person          	64.0 	45
sort            	64.0 	42
else            	64.0 	39
horse           	64.0 	39
bear            	64.0 	33
minutes         	64.0 	33
showed          	64.0 	33
taking          	64.0 	33
pass            	64.0 	28
sit             	64.0 	28
couldnt         	64.0 	25
filled          	64.0 	25
giving          	64.0 	25
joy             	64.0 	25
nine            	64.0 	25
tired           	64.0 	25
field           	64.0 	22
listened        	64.0 	22
mothers         	64.0 	22
ordered         	64.0 	22
ring            	64.0 	22
youve           	64.0 	22
beings          	64.0 	14
breast          	64.0 	14
companions      	64.0 	14
confidence      	64.0 	14
farm            	64.0 	14
gratitude       	64.0 	14
gun             	64.0 	14
hurried         	64.0 	14
killed          	64.0 	14
lighting        	64.0 	14
lying           	64.0 	14
painful         	64.0 	14
receive         	64.0 	14
require         	64.0 	14
secure          	64.0 	14
smoking         	64.0 	14
avoid           	64.0 	11
cheerful        	64.0 	11
confusion       	64.0 	11
cook            	64.0 	11
cruel           	64.0 	11
cruelty         	64.0 	11
distress        	64.0 	11
drinking        	64.0 	11
eternal         	64.0 	11
faint           	64.0 	11
glanced         	64.0 	11
heads           	64.0 	11
hide            	64.0 	11
jack            	64.0 	11
leaf            	64.0 	11
lest            	64.0 	11
obliged         	64.0 	11
odd             	64.0 	11
quantity        	64.0 	11
queer           	64.0 	11
rapidly         	64.0 	11
record          	64.0 	11
sail            	64.0 	11
smoke           	64.0 	11
stayed          	64.0 	11
suspicion       	64.0 	11
teeth           	64.0 	11
using           	64.0 	11
wisdom          	64.0 	11
worst           	64.0 	11
it              	65.0 	2390
at              	65.0 	1152
him             	65.0 	975
if              	65.0 	582
out             	65.0 	551
up              	65.0 	521
man             	65.0 	390
did             	65.0 	340
know            	65.0 	309
here            	65.0 	266
father          	65.0 	147
give            	65.0 	144
done            	65.0 	113
home            	65.0 	113
answered        	65.0 	82
son             	65.0 	63
whose           	65.0 	60
held            	65.0 	57
added           	65.0 	51
six             	65.0 	49
spoke           	65.0 	48
feeling         	65.0 	40
fellow          	65.0 	40
placed          	65.0 	37
business        	65.0 	34
chance          	65.0 	31
self            	65.0 	31
begin           	65.0 	26
everybody       	65.0 	26
picture         	65.0 	26
becomes         	65.0 	20
difference      	65.0 	20
ear             	65.0 	20
promised        	65.0 	20
questions       	65.0 	20
sin             	65.0 	20
sisters         	65.0 	20
step            	65.0 	20
taste           	65.0 	20
understood      	65.0 	20
winter          	65.0 	20
youth           	65.0 	20
bridge          	65.0 	17
considerable    	65.0 	17
feelings        	65.0 	17
fight           	65.0 	17
fly             	65.0 	17
harm            	65.0 	17
inquired        	65.0 	17
key             	65.0 	17
satisfaction    	65.0 	17
serious         	65.0 	17
thanks          	65.0 	17
unhappy         	65.0 	17
you             	66.0 	1772
there           	66.0 	649
then            	66.0 	560
after           	66.0 	299
mr              	66.0 	236
shall           	66.0 	204
night           	66.0 	169
take            	66.0 	165
head            	66.0 	151
enough          	66.0 	110
turned          	66.0 	109
heard           	66.0 	101
others          	66.0 	82
since           	66.0 	82
fell            	66.0 	70
rest            	66.0 	68
bed             	66.0 	59
hard            	66.0 	58
least           	66.0 	56
close           	66.0 	53
longer          	66.0 	50
question        	66.0 	47
thousand        	66.0 	47
bad             	66.0 	44
carried         	66.0 	41
serve           	66.0 	41
run             	66.0 	35
cross           	66.0 	32
cousin          	66.0 	29
presence        	66.0 	29
silver          	66.0 	29
trying          	66.0 	29
a               	67.0 	4512
in              	67.0 	3445
is              	67.0 	1691
they            	67.0 	939
me              	67.0 	888
who             	67.0 	577
an              	67.0 	553
now             	67.0 	420
could           	67.0 	417
than            	67.0 	320
how             	67.0 	286
can             	67.0 	280
again           	67.0 	204
look            	67.0 	137
going           	67.0 	135
young           	67.0 	135
gave            	67.0 	129
find            	67.0 	90
boy             	67.0 	87
cried           	67.0 	83
full            	67.0 	83
thus            	67.0 	81
cannot          	67.0 	76
end             	67.0 	61
making          	67.0 	58
need            	67.0 	46
met             	67.0 	45
company         	67.0 	43
corner          	67.0 	42
faith           	67.0 	40
whatever        	67.0 	40
danger          	67.0 	39
sound           	67.0 	39
tom             	67.0 	39
interest        	67.0 	36
possible        	67.0 	36
account         	67.0 	33
follow          	67.0 	33
hold            	67.0 	33
remained        	67.0 	30
book            	67.0 	27
caught          	67.0 	27
exactly         	67.0 	27
mouth           	67.0 	27
queen           	67.0 	27
single          	67.0 	24
smiled          	67.0 	24
according       	67.0 	21
enter           	67.0 	21
looks           	67.0 	21
notice          	67.0 	21
pray            	67.0 	21
royal           	67.0 	21
states          	67.0 	21
tone            	67.0 	21
advantage       	67.0 	18
arrived         	67.0 	18
cap             	67.0 	18
completely      	67.0 	18
falling         	67.0 	18
hilda           	67.0 	18
occurred        	67.0 	18
vain            	67.0 	18
butter          	67.0 	15
charming        	67.0 	15
determined      	67.0 	15
fat             	67.0 	15
france          	67.0 	15
hat             	67.0 	15
keeping         	67.0 	15
leisure         	67.0 	15
mere            	67.0 	15
played          	67.0 	15
reach           	67.0 	15
understanding   	67.0 	15
walking         	67.0 	15
walls           	67.0 	15
worship         	67.0 	15
agreeable       	67.0 	12
announced       	67.0 	12
awake           	67.0 	12
bells           	67.0 	12
bottle          	67.0 	12
cabin           	67.0 	12
commander       	67.0 	12
demanded        	67.0 	12
disgrace        	67.0 	12
disposition     	67.0 	12
dozen           	67.0 	12
dread           	67.0 	12
engine          	67.0 	12
faithful        	67.0 	12
guard           	67.0 	12
height          	67.0 	12
hoped           	67.0 	12
knees           	67.0 	12
lifted          	67.0 	12
noted           	67.0 	12
opposite        	67.0 	12
picked          	67.0 	12
pictures        	67.0 	12
praise          	67.0 	12
quarters        	67.0 	12
shone           	67.0 	12
sighed          	67.0 	12
steady          	67.0 	12
troops          	67.0 	12
ursus           	67.0 	12
weak            	67.0 	12
wealth          	67.0 	12
yard            	67.0 	12
arranged        	67.0 	9
astonishment    	67.0 	9
bosom           	67.0 	9
captive         	67.0 	9
cetera          	67.0 	9
chain           	67.0 	9
channel         	67.0 	9
decision        	67.0 	9
described       	67.0 	9
destroy         	67.0 	9
disturb         	67.0 	9
dreadful        	67.0 	9
eating          	67.0 	9
firing          	67.0 	9
frightened      	67.0 	9
gallant         	67.0 	9
heavens         	67.0 	9
hitherto        	67.0 	9
interested      	67.0 	9
lighted         	67.0 	9
lonely          	67.0 	9
madam           	67.0 	9
marks           	67.0 	9
masters         	67.0 	9
nevertheless    	67.0 	9
pleaded         	67.0 	9
principal       	67.0 	9
principle       	67.0 	9
promptly        	67.0 	9
provided        	67.0 	9
regular         	67.0 	9
remains         	67.0 	9
removed         	67.0 	9
restaurant      	67.0 	9
sheet           	67.0 	9
sounds          	67.0 	9
stepped         	67.0 	9
stock           	67.0 	9
temple          	67.0 	9
tied            	67.0 	9
unknown         	67.0 	9
accompany       	67.0 	6
accord          	67.0 	6
active          	67.0 	6
annoyance       	67.0 	6
antonia         	67.0 	6
anyway          	67.0 	6
assembled       	67.0 	6
atmosphere      	67.0 	6
avoided         	67.0 	6
bade            	67.0 	6
bags            	67.0 	6
beach           	67.0 	6
blown           	67.0 	6
brains          	67.0 	6
brigade         	67.0 	6
brow            	67.0 	6
brushed         	67.0 	6
burn            	67.0 	6
cabinet         	67.0 	6
canvas          	67.0 	6
catholic        	67.0 	6
cease           	67.0 	6
ceremony        	67.0 	6
changing        	67.0 	6
christians      	67.0 	6
colored         	67.0 	6
consider        	67.0 	6
consideration   	67.0 	6
decency         	67.0 	6
description     	67.0 	6
dogs            	67.0 	6
dorcas          	67.0 	6
